family_id,scenario_id,seed,run,arm_id,fixed_run_id,adaptive_run_id,deadline_miss_delta,sender_airtime_ratio,censored_mean_delta_us
obss_intensity,obss-intensity-qualification-p17,21037,1,distributional_shadow_t2,16da7be60e94ec44212e,89d4d5527a4d1b64629b,0.034999999999999976,1.0453436659878772,920.0755555555552
obss_intensity,obss-intensity-qualification-p17,21038,1,str_mlo_nmaxinflights_1,277e8ac9f98bb63902d3,e4350c59750f6772c0df,0.09833333333333338,1.4381594672092999,2204.4355555555558
obss_intensity,obss-intensity-qualification-p17,21038,1,score_aware_t2_v2,04add1cabc540c207727,7c917e8a48f286a83088,0.15888888888888897,1.263124493990836,3473.9394444444442
obss_intensity,obss-intensity-qualification-p17,21038,1,distributional_shadow_t2,8f1c8012d37abe19b7a3,dcdcad20634e304c975f,0.16666666666666663,1.2793984782503427,3557.989444444447
obss_intensity,obss-intensity-qualification-p17,21039,1,str_mlo_nmaxinflights_1,823e021bc9f34dfb16ae,750b3f3b78fd2b68a8d2,-0.036111111111111094,1.3761874210743321,-771.4622222222206
obss_intensity,obss-intensity-qualification-p17,21039,1,score_aware_t2_v2,fd31d7828880b3849d0d,bb4e20db5262f0e3a8d9,0.08999999999999997,1.1471086009955256,2528.767222222221
obss_intensity,obss-intensity-qualification-p17,21039,1,distributional_shadow_t2,7889bac5ae485dc001c9,72d3cdd505577871f8a2,0.0905555555555555,1.1829604155713866,2518.4266666666663
obss_intensity,obss-intensity-qualification-p17,21040,1,str_mlo_nmaxinflights_1,75673e48baed381d2775,d6eb8327f96f8c21474f,-0.04888888888888887,1.2850581883753533,-1263.204999999998
obss_intensity,obss-intensity-qualification-p17,21040,1,score_aware_t2_v2,78c1a837b9f2d5686cd4,6e59868ee6bf22a876f6,0.6688888888888889,0.7232724456398476,16558.550555555557
obss_intensity,obss-intensity-qualification-p17,21040,1,distributional_shadow_t2,a22eb9c7b1727eef28b2,fc736cd15edab18ec484,0.6727777777777778,0.7259908879038949,16526.905
obss_intensity,obss-intensity-qualification-p18,21041,1,str_mlo_nmaxinflights_1,318ba779f4aa734fd3c0,34eb1a32497aef4f7cf0,0.006111111111111111,0.8502173312228336,-81.56944444444434
obss_intensity,obss-intensity-qualification-p18,21041,1,score_aware_t2_v2,ff4fe4abb0e591bfd774,4514197dd3c5d335d7f6,0.0005555555555555554,0.821598361571402,-312.43666666666695
obss_intensity,obss-intensity-qualification-p18,21041,1,distributional_shadow_t2,c39e701a67be31938564,6b08654f86d77e6d8263,0.0005555555555555556,0.8395373902827465,-347.3022222222223
