mode,family_id,scenario_id,parameter_sample,seed,run,arm_id,run_id,generated_frame_count,completed_frame_count,incomplete_frame_count,deadline_miss_count,all_generated_deadline_miss_rate,all_generated_censored_mean_us,completed_frame_hf7_p99_supported,completed_frame_hf7_p99_us,sender_airtime_us,background_throughput_mbps
fixed,obss_intensity,obss-intensity-qualification-p18,18,21043,1,distributional_shadow_t2,dab6c0a878ddc497f48b,1800,1762,38,38,0.021111111111111112,5137.310555555556,True,26799.95999999989,5044838.0,42.11424
fixed,obss_intensity,obss-intensity-qualification-p18,18,21044,1,str_mlo_nmaxinflights_1,0138971c7999a5c94a13,1800,1671,129,129,0.07166666666666667,7606.4238888888885,True,29071.899999999994,5606697.0,40.2992
fixed,obss_intensity,obss-intensity-qualification-p18,18,21044,1,score_aware_t2_v2,39343ff7dac44dac946d,1800,1541,259,259,0.1438888888888889,11058.66111111111,True,29719.999999999996,7623049.0,40.30544
fixed,obss_intensity,obss-intensity-qualification-p18,18,21044,1,distributional_shadow_t2,3fa11e28294476ca41e6,1800,1543,257,257,0.14277777777777778,11142.49111111111,True,31390.719999999994,7621537.0,40.30544
fixed,obss_intensity,obss-intensity-qualification-p19,19,21045,1,str_mlo_nmaxinflights_1,28dbcfeeba5ac0474d83,1800,1249,551,551,0.3061111111111111,15448.772777777778,True,31061.92,6037913.0,52.74064
fixed,obss_intensity,obss-intensity-qualification-p19,19,21045,1,score_aware_t2_v2,82b3c5e3cd7439c12554,1800,1282,518,518,0.2877777777777778,15521.826666666666,True,32167.880000000005,6649911.0,52.6876
fixed,obss_intensity,obss-intensity-qualification-p19,19,21045,1,distributional_shadow_t2,c85ba966b51a3ec0bdbc,1800,1315,485,485,0.26944444444444443,15049.696666666667,True,32142.87999999999,6920935.0,52.672
fixed,obss_intensity,obss-intensity-qualification-p19,19,21046,1,str_mlo_nmaxinflights_1,80f2e48b579e8aa72af0,1800,716,1084,1084,0.6022222222222222,24395.76,True,32040.8,8189006.0,52.82808
fixed,obss_intensity,obss-intensity-qualification-p19,19,21046,1,score_aware_t2_v2,e6afbc10d239a8e5e2ef,1800,620,1180,1180,0.6555555555555556,25663.713333333333,True,32210.009999999995,8720622.0,51.76664
fixed,obss_intensity,obss-intensity-qualification-p19,19,21046,1,distributional_shadow_t2,490ccf45e74f65cb0199,1800,638,1162,1162,0.6455555555555555,25527.126111111113,True,32149.18,9339070.0,51.77232
fixed,obss_intensity,obss-intensity-qualification-p19,19,21047,1,str_mlo_nmaxinflights_1,bf911ffc159f398accaf,1800,1617,183,183,0.10166666666666667,8070.475555555556,True,28631.439999999962,4410071.0,51.46416
fixed,obss_intensity,obss-intensity-qualification-p19,19,21047,1,score_aware_t2_v2,b522a6d52de5966dfd69,1800,1151,649,649,0.3605555555555556,17526.325555555555,True,30974.5,6182184.0,52.376
fixed,obss_intensity,obss-intensity-qualification-p19,19,21047,1,distributional_shadow_t2,78e1bddd69f5a225f0b1,1800,1137,663,663,0.36833333333333335,17795.068888888887,True,30984.72,6220380.0,52.33952
fixed,obss_intensity,obss-intensity-qualification-p19,19,21048,1,str_mlo_nmaxinflights_1,6886e189336bcfc31a66,1800,1555,245,245,0.1361111111111111,9918.570555555556,True,30697.74,4670846.0,51.85864
fixed,obss_intensity,obss-intensity-qualification-p19,19,21048,1,score_aware_t2_v2,dc3a4e7f89b342c002c3,1800,1427,373,373,0.20722222222222222,13047.633333333333,True,31308.0,5809667.0,51.8016
fixed,obss_intensity,obss-intensity-qualification-p19,19,21048,1,distributional_shadow_t2,30c63450ab80390a4c4c,1800,1449,351,351,0.195,12895.839444444444,True,31311.120000000003,5904810.0,51.7948
fixed,obss_intensity,obss-intensity-qualification-p20,20,21049,1,str_mlo_nmaxinflights_1,9893eb6f2fe9e4ed4f1a,1800,1,1799,1799,0.9994444444444445,33317.578888888886,False,,4098009.0,70.51608
fixed,obss_intensity,obss-intensity-qualification-p20,20,21049,1,score_aware_t2_v2,c146c6c2776be572f63b,1800,5,1795,1795,0.9972222222222222,33272.25111111111,False,,2683013.0,69.43432
fixed,obss_intensity,obss-intensity-qualification-p20,20,21049,1,distributional_shadow_t2,dc588d9dee139b3fce08,1800,2,1798,1798,0.9988888888888889,33302.19388888889,False,,2437773.0,69.59328
fixed,obss_intensity,obss-intensity-qualification-p20,20,21050,1,str_mlo_nmaxinflights_1,36f8ffa87f7b9dcb049f,1800,455,1345,1345,0.7472222222222222,27834.399444444443,True,32110.799999999996,4582070.0,77.01376
fixed,obss_intensity,obss-intensity-qualification-p20,20,21050,1,score_aware_t2_v2,6841d6c0e0a6bc93015c,1800,421,1379,1379,0.7661111111111111,28511.646666666667,True,32877.4,4759463.0,75.94176
fixed,obss_intensity,obss-intensity-qualification-p20,20,21050,1,distributional_shadow_t2,4eddb795d688511756a1,1800,405,1395,1395,0.775,28679.576666666668,True,32890.479999999996,4785150.0,76.90024
fixed,obss_intensity,obss-intensity-qualification-p20,20,21051,1,str_mlo_nmaxinflights_1,b7b08745cf903c88af98,1800,12,1788,1788,0.9933333333333333,33209.13277777778,False,,4574328.0,75.38464
fixed,obss_intensity,obss-intensity-qualification-p20,20,21051,1,score_aware_t2_v2,e1202f24a4669108df66,1800,23,1777,1777,0.9872222222222222,33111.85166666667,False,,5706172.0,74.75672
fixed,obss_intensity,obss-intensity-qualification-p20,20,21051,1,distributional_shadow_t2,6b8135f9c708f7f19f42,1800,5,1795,1795,0.9972222222222222,33292.633888888886,False,,5564487.0,74.93208
fixed,obss_intensity,obss-intensity-qualification-p20,20,21052,1,str_mlo_nmaxinflights_1,fb315d018e84a58211f7,1800,83,1717,1717,0.9538888888888889,32478.432777777776,False,,4030449.0,66.39896
fixed,obss_intensity,obss-intensity-qualification-p20,20,21052,1,score_aware_t2_v2,be1cc0e4644edff76958,1800,91,1709,1709,0.9494444444444444,32416.750555555554,False,,4037101.0,65.5712
fixed,obss_intensity,obss-intensity-qualification-p20,20,21052,1,distributional_shadow_t2,75d62ae0eec88396a112,1800,90,1710,1710,0.95,32422.152222222223,False,,3773392.0,65.48416
fixed,obss_intensity,obss-intensity-qualification-p21,21,21053,1,str_mlo_nmaxinflights_1,2bc30448b382ad1a336e,1800,1736,64,64,0.035555555555555556,5609.097777777778,True,24683.000000000007,4795344.0,38.93361493333333
fixed,obss_intensity,obss-intensity-qualification-p21,21,21053,1,score_aware_t2_v2,f5a228a63af86e773645,1800,1673,127,127,0.07055555555555555,8382.409444444444,True,29371.439999999995,6852168.0,38.93714773333333
fixed,obss_intensity,obss-intensity-qualification-p21,21,21053,1,distributional_shadow_t2,ef9fee5f5ab0d1c4e244,1800,1661,139,139,0.07722222222222222,8725.915,True,30351.40000000001,6782736.0,38.93714773333333
fixed,obss_intensity,obss-intensity-qualification-p21,21,21054,1,str_mlo_nmaxinflights_1,078bfbbecd842f226031,1800,1782,18,18,0.01,4174.666666666667,True,21661.12000000003,4317577.0,38.714188799999995
fixed,obss_intensity,obss-intensity-qualification-p21,21,21054,1,score_aware_t2_v2,b4ac6c4876d020f25bbe,1800,1781,19,19,0.010555555555555556,4958.280555555555,True,25758.60000000002,5551177.0,38.7159552
fixed,obss_intensity,obss-intensity-qualification-p21,21,21054,1,distributional_shadow_t2,1b79575e960097fc495f,1800,1778,22,22,0.012222222222222223,5105.678333333333,True,25762.610000000008,5480838.0,38.7159552
fixed,obss_intensity,obss-intensity-qualification-p21,21,21055,1,str_mlo_nmaxinflights_1,953e4e1ab9b4ad429da5,1800,1753,47,47,0.026111111111111113,6624.595,True,28065.280000000006,5187545.0,39.517115733333334
fixed,obss_intensity,obss-intensity-qualification-p21,21,21055,1,score_aware_t2_v2,8140a6f8ce156418cf32,1800,1735,65,65,0.03611111111111111,7053.014444444444,True,27639.460000000003,6057432.0,39.51063893333333
fixed,obss_intensity,obss-intensity-qualification-p21,21,21055,1,distributional_shadow_t2,393274fdfaca8ff63446,1800,1745,55,55,0.030555555555555555,6936.045555555555,True,27496.12,6245824.0,39.51162026666667
fixed,obss_intensity,obss-intensity-qualification-p21,21,21056,1,str_mlo_nmaxinflights_1,7f390aa755444ebc4c7e,1800,1713,87,87,0.04833333333333333,7055.47,True,28170.639999999956,5228168.0,39.8387968
fixed,obss_intensity,obss-intensity-qualification-p21,21,21056,1,score_aware_t2_v2,d3f836dc2deec18c96fe,1800,1744,56,56,0.03111111111111111,5403.877222222222,True,24309.739999999994,4973789.0,39.838404266666664
fixed,obss_intensity,obss-intensity-qualification-p21,21,21056,1,distributional_shadow_t2,d608c8188a010f96f100,1800,1761,39,39,0.021666666666666667,5107.389444444444,True,24425.200000000004,5481198.0,39.838404266666664
fixed,obss_intensity,obss-intensity-qualification-p22,22,21057,1,str_mlo_nmaxinflights_1,ae2b3a000ca3f147ec35,1800,1647,153,153,0.085,8517.594444444445,True,30045.999999999993,5278150.0,47.23333973333333
fixed,obss_intensity,obss-intensity-qualification-p22,22,21057,1,score_aware_t2_v2,850652739494d3d6d253,1800,1570,230,230,0.12777777777777777,10014.99,True,29854.319999999996,6555853.0,47.22705920000001
fixed,obss_intensity,obss-intensity-qualification-p22,22,21057,1,distributional_shadow_t2,999bab395f28ec9afd3e,1800,1594,206,206,0.11444444444444445,9688.225,True,29926.909999999993,6762175.0,47.229610666666666
fixed,obss_intensity,obss-intensity-qualification-p22,22,21058,1,str_mlo_nmaxinflights_1,6dba905f721ddffaf0f1,1800,1656,144,144,0.08,8096.962222222222,True,29808.150000000023,5390684.0,44.567842133333336
fixed,obss_intensity,obss-intensity-qualification-p22,22,21058,1,score_aware_t2_v2,94b92b93fb660412af25,1800,1649,151,151,0.08388888888888889,8735.260555555555,True,30718.199999999997,6442085.0,44.567842133333336
fixed,obss_intensity,obss-intensity-qualification-p22,22,21058,1,distributional_shadow_t2,2208b922e538bd5beafd,1800,1660,140,140,0.07777777777777778,8508.040555555555,True,30881.860000000004,6767489.0,44.566075733333335
fixed,obss_intensity,obss-intensity-qualification-p22,22,21059,1,str_mlo_nmaxinflights_1,54a019da390627fbc44a,1800,1718,82,82,0.04555555555555556,5835.9094444444445,True,27649.729999999985,4322406.0,45.70756266666666
fixed,obss_intensity,obss-intensity-qualification-p22,22,21059,1,score_aware_t2_v2,0161dd36af4ae769a0ee,1800,1783,17,17,0.009444444444444445,3506.886111111111,True,22769.200000000026,3808116.0,45.7079552
fixed,obss_intensity,obss-intensity-qualification-p22,22,21059,1,distributional_shadow_t2,6b52529a7594bb8f430f,1800,1788,12,12,0.006666666666666667,3401.258888888889,True,22018.549999999996,4348666.0,45.7079552
fixed,obss_intensity,obss-intensity-qualification-p22,22,21060,1,str_mlo_nmaxinflights_1,7c19fae9cad1d0b61b88,1800,1590,210,210,0.11666666666666667,9311.295,True,29783.149999999954,5501536.0,46.749542399999996
fixed,obss_intensity,obss-intensity-qualification-p22,22,21060,1,score_aware_t2_v2,8b77443d81631a8239f5,1800,1453,347,347,0.19277777777777777,12193.02,True,31299.800000000003,7063003.0,46.75582293333333
fixed,obss_intensity,obss-intensity-qualification-p22,22,21060,1,distributional_shadow_t2,13ab54df6a50a8cc3feb,1800,1473,327,327,0.18166666666666667,11964.528333333334,True,30937.239999999998,7149767.0,46.753664
fixed,obss_intensity,obss-intensity-qualification-p23,23,21061,1,str_mlo_nmaxinflights_1,db6a100a92a3868b7092,1800,1794,6,6,0.0033333333333333335,2516.4694444444444,True,15982.679999999998,3384157.0,18.78536
fixed,obss_intensity,obss-intensity-qualification-p23,23,21061,1,score_aware_t2_v2,7ef7fad24e27135e2221,1800,1799,1,1,0.0005555555555555556,2143.173333333333,True,10389.69999999999,3238160.0,18.78808
fixed,obss_intensity,obss-intensity-qualification-p23,23,21061,1,distributional_shadow_t2,e0a7e9b5653f7e34d17d,1800,1800,0,0,0.0,2010.3527777777779,True,7295.26,3572610.0,18.78824
fixed,obss_intensity,obss-intensity-qualification-p23,23,21062,1,str_mlo_nmaxinflights_1,0a87113dd6dea85341a7,1800,1743,57,57,0.03166666666666667,4713.58,True,26363.459999999992,4390165.0,17.95384
fixed,obss_intensity,obss-intensity-qualification-p23,23,21062,1,score_aware_t2_v2,c62d86ba1b6fbd970ab4,1800,1717,83,83,0.04611111111111111,5893.879444444445,True,26528.359999999975,5690601.0,17.9568
fixed,obss_intensity,obss-intensity-qualification-p23,23,21062,1,distributional_shadow_t2,1cae96f1d24b910b070d,1800,1720,80,80,0.044444444444444446,5905.109444444444,True,26521.449999999983,5731577.0,17.9568
fixed,obss_intensity,obss-intensity-qualification-p23,23,21063,1,str_mlo_nmaxinflights_1,858029e5705024ac8907,1800,1771,29,29,0.01611111111111111,3654.3483333333334,True,21683.499999999985,4001269.0,18.03392
fixed,obss_intensity,obss-intensity-qualification-p23,23,21063,1,score_aware_t2_v2,8e3c54e6b44d722b1c4f,1800,1792,8,8,0.0044444444444444444,3083.166111111111,True,17869.839999999986,4154047.0,18.03
fixed,obss_intensity,obss-intensity-qualification-p23,23,21063,1,distributional_shadow_t2,fe896fc7f47955efb8a6,1800,1795,5,5,0.002777777777777778,2925.653888888889,True,17083.61999999999,4424573.0,18.03
fixed,obss_intensity,obss-intensity-qualification-p23,23,21064,1,str_mlo_nmaxinflights_1,4b4af9fe23e8d81d5cdd,1800,1736,64,64,0.035555555555555556,4782.956666666667,True,26615.40000000003,4434986.0,17.64648
fixed,obss_intensity,obss-intensity-qualification-p23,23,21064,1,score_aware_t2_v2,e9e754d27ba3da20f305,1800,1710,90,90,0.05,5930.751111111111,True,27870.130000000012,5766766.0,17.64632
fixed,obss_intensity,obss-intensity-qualification-p23,23,21064,1,distributional_shadow_t2,40e35472e43ad4d60bcc,1800,1713,87,87,0.04833333333333333,5896.502222222222,True,27665.959999999926,5771175.0,17.64648
fixed,obss_geometry_mac,obss-geometry-mac-qualification-p16,16,21065,1,str_mlo_nmaxinflights_1,d0fefc1f54fa6805b732,1800,1790,10,10,0.005555555555555556,3487.2105555555554,True,16439.50999999996,4100443.0,26.94672
fixed,obss_geometry_mac,obss-geometry-mac-qualification-p16,16,21065,1,score_aware_t2_v2,730d54e5472128f7410c,1800,1788,12,12,0.006666666666666667,3530.741666666667,True,15372.929999999993,4650307.0,26.9472
fixed,obss_geometry_mac,obss-geometry-mac-qualification-p16,16,21065,1,distributional_shadow_t2,c7623645916d2d14c21e,1800,1789,11,11,0.006111111111111111,3485.8972222222224,True,15362.839999999993,4784071.0,26.9472
fixed,obss_geometry_mac,obss-geometry-mac-qualification-p16,16,21066,1,str_mlo_nmaxinflights_1,a5aaf41c3d806dc2caa1,1800,1779,21,21,0.011666666666666667,4562.2716666666665,True,22465.640000000007,4605121.0,26.52384
fixed,obss_geometry_mac,obss-geometry-mac-qualification-p16,16,21066,1,score_aware_t2_v2,fdbdac453349fd4043e3,1800,1778,22,22,0.012222222222222223,4725.756666666667,True,23624.560000000005,5234198.0,26.5024
fixed,obss_geometry_mac,obss-geometry-mac-qualification-p16,16,21066,1,distributional_shadow_t2,874f17a75f4752c41dfb,1800,1784,16,16,0.008888888888888889,4428.815555555556,True,18176.710000000006,5435634.0,26.5024
fixed,obss_geometry_mac,obss-geometry-mac-qualification-p16,16,21067,1,str_mlo_nmaxinflights_1,4ce2819cf0c1d16bfa9d,1800,1796,4,4,0.0022222222222222222,2865.802777777778,True,12901.699999999984,3821323.0,26.3336
fixed,obss_geometry_mac,obss-geometry-mac-qualification-p16,16,21067,1,score_aware_t2_v2,f90452fa41e7db45f1ea,1800,1795,5,5,0.002777777777777778,3287.3166666666666,True,13726.65999999997,4433042.0,26.33408
fixed,obss_geometry_mac,obss-geometry-mac-qualification-p16,16,21067,1,distributional_shadow_t2,6e97436dbfe65e99c7d9,1800,1795,5,5,0.002777777777777778,3199.1644444444446,True,13280.259999999984,4582943.0,26.33408
fixed,obss_geometry_mac,obss-geometry-mac-qualification-p16,16,21068,1,str_mlo_nmaxinflights_1,08ecbd3ae8aece8738bf,1800,1798,2,2,0.0011111111111111111,2258.883888888889,True,8302.689999999999,3375784.0,26.69344
fixed,obss_geometry_mac,obss-geometry-mac-qualification-p16,16,21068,1,score_aware_t2_v2,96b91710d7002a6baafc,1800,1798,2,2,0.0011111111111111111,2453.303888888889,True,9574.71,3493893.0,26.69296
fixed,obss_geometry_mac,obss-geometry-mac-qualification-p16,16,21068,1,distributional_shadow_t2,66b1bc7ac653e4e283c8,1800,1799,1,1,0.0005555555555555556,2348.01,True,8765.259999999997,3757525.0,26.69296
fixed,obss_geometry_mac,obss-geometry-mac-qualification-p17,17,21069,1,str_mlo_nmaxinflights_1,615e6ad9f6cab70ecb5e,1800,1796,4,4,0.0022222222222222222,3367.305,True,19415.499999999993,4115517.0,27.43152
fixed,obss_geometry_mac,obss-geometry-mac-qualification-p17,17,21069,1,score_aware_t2_v2,affe278e7ccbe5a99e9c,1800,1794,6,6,0.0033333333333333335,3877.1311111111113,True,18172.119999999984,5087470.0,27.43152
fixed,obss_geometry_mac,obss-geometry-mac-qualification-p17,17,21069,1,distributional_shadow_t2,1ff2368ab5a2272caf47,1800,1792,8,8,0.0044444444444444444,3953.3805555555555,True,19806.129999999997,5052873.0,27.43152
fixed,obss_geometry_mac,obss-geometry-mac-qualification-p17,17,21070,1,str_mlo_nmaxinflights_1,da3479d879a236857ec0,1800,1798,2,2,0.0011111111111111111,2789.157222222222,True,12994.369999999997,3637107.0,27.30608
fixed,obss_geometry_mac,obss-geometry-mac-qualification-p17,17,21070,1,score_aware_t2_v2,9e953f92eb87d1196548,1800,1798,2,2,0.0011111111111111111,2484.8366666666666,True,10617.209999999997,3586596.0,27.30608
fixed,obss_geometry_mac,obss-geometry-mac-qualification-p17,17,21070,1,distributional_shadow_t2,02ece77e47ae377fc178,1800,1800,0,0,0.0,2362.4944444444445,True,9222.52,3903068.0,27.30608
fixed,obss_geometry_mac,obss-geometry-mac-qualification-p17,17,21071,1,str_mlo_nmaxinflights_1,3adbf144ee719bdb250f,1800,1789,11,11,0.006111111111111111,3546.0183333333334,True,17588.159999999996,4250515.0,26.01328
fixed,obss_geometry_mac,obss-geometry-mac-qualification-p17,17,21071,1,score_aware_t2_v2,502bfb4a69b84d98f9fd,1800,1795,5,5,0.002777777777777778,4062.963333333333,True,17355.46,5411047.0,26.01328
fixed,obss_geometry_mac,obss-geometry-mac-qualification-p17,17,21071,1,distributional_shadow_t2,bfd0318e1a747d7a95b2,1800,1793,7,7,0.0038888888888888888,4209.025555555556,True,20007.599999999977,5356859.0,26.01328
fixed,obss_geometry_mac,obss-geometry-mac-qualification-p17,17,21072,1,str_mlo_nmaxinflights_1,15be909c41a83f8fb87a,1800,1800,0,0,0.0,2163.145,True,7926.5599999999995,3391866.0,25.912
fixed,obss_geometry_mac,obss-geometry-mac-qualification-p17,17,21072,1,score_aware_t2_v2,cfdba698f79d26088d8e,1800,1800,0,0,0.0,2585.117222222222,True,12775.73,3677974.0,25.912
fixed,obss_geometry_mac,obss-geometry-mac-qualification-p17,17,21072,1,distributional_shadow_t2,9cf87fc210fedb5758fb,1800,1800,0,0,0.0,2414.587777777778,True,9540.349999999991,3922282.0,25.912
fixed,obss_geometry_mac,obss-geometry-mac-qualification-p18,18,21073,1,str_mlo_nmaxinflights_1,29fdda1448e1cc941c29,1800,1763,37,37,0.020555555555555556,5115.831111111111,True,24812.19999999999,4672173.0,26.86048
fixed,obss_geometry_mac,obss-geometry-mac-qualification-p18,18,21073,1,score_aware_t2_v2,ac774f07e8bd1980aa1e,1800,1756,44,44,0.024444444444444446,6089.212222222222,True,27414.750000000007,6174657.0,26.86048
fixed,obss_geometry_mac,obss-geometry-mac-qualification-p18,18,21073,1,distributional_shadow_t2,3fab03023daea86c49fd,1800,1746,54,54,0.03,6433.685,True,29652.29999999998,6171654.0,26.86048
