analysis,average_precision,brier_score,calibration_error,degradation_profile,effective_calibration_bin_count,eligible_frames,eligible_misses,feature_set,link,model,partition,pipeline_type,prevalence,requested_calibration_bin_count,roc_auc,sample_offset_us,scenario_id,stage,subgroup_dimension,subgroup_value
per_link,0.6198865419175704,0.15802701497804728,0.1457295622962496,polling_1ms,10,29851,6418,F0+F1-degraded:polling_1ms,0,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.21500117249003384,10,0.819616424419345,2000,obss_plus_legacy_mixed8,T2,,
per_link,0.46214685193658994,0.07065323559120215,0.01150566985195558,polling_1ms,10,17137,1736,F0+F1-degraded+F2:polling_1ms,0,histogram_gradient_boosting,in_distribution_test,model,0.10130127793662835,10,0.8440001389879226,2000,,T2,,
per_link,0.2786765903966767,0.020036718992279226,0.010743374859830589,polling_1ms,10,23347,545,F0+F1-degraded+F2:polling_1ms,0,histogram_gradient_boosting,ood:obss_only,model,0.023343470253137447,10,0.7508473826133069,2000,obss_only,T2,,
per_link,0.6600073016477509,0.1470063748608077,0.1342517971865196,polling_1ms,10,29851,6418,F0+F1-degraded+F2:polling_1ms,0,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.21500117249003384,10,0.8451509483214358,2000,obss_plus_legacy_mixed8,T2,,
per_link,0.19491165578436426,0.17572581325556588,0.1539023132019534,,10,21801,4083,,1,retry_pressure,in_distribution_test,heuristic,0.18728498692720516,10,0.500247495963443,2000,,T2,,
per_link,0.06002779072810968,0.12671022391685427,0.31499231390184246,,10,22400,637,,1,retry_pressure,ood:obss_only,heuristic,0.0284375,10,0.4979811413535756,2000,obss_only,T2,,
per_link,0.342350707182435,0.20890544663158875,0.0619244326654967,,10,34341,10122,,1,retry_pressure,ood:obss_plus_legacy_mixed8,heuristic,0.29474971608281647,10,0.5385656871464798,2000,obss_plus_legacy_mixed8,T2,,
per_link,0.18728498692720516,0.25,0.3127150130727948,,1,21801,4083,,1,delivery_drought,in_distribution_test,heuristic,0.18728498692720516,10,0.5,2000,,T2,,
per_link,0.0284375,0.25,0.4715625,,1,22400,637,,1,delivery_drought,ood:obss_only,heuristic,0.0284375,10,0.5,2000,obss_only,T2,,
per_link,0.29474971608281647,0.25,0.20525028391718353,,1,34341,10122,,1,delivery_drought,ood:obss_plus_legacy_mixed8,heuristic,0.29474971608281647,10,0.5,2000,obss_plus_legacy_mixed8,T2,,
per_link,0.3386024291198052,0.15796813036492027,0.13738239494997967,,10,21801,4083,,1,byte_service_queue_slack,in_distribution_test,heuristic,0.18728498692720516,10,0.6817402759983975,2000,,T2,,
per_link,0.07600730466960302,0.09094795216220439,0.24561892498330257,,10,22400,637,,1,byte_service_queue_slack,ood:obss_only,heuristic,0.0284375,10,0.7086654787109689,2000,obss_only,T2,,
per_link,0.5287852418930725,0.18569978965120063,0.12784599275612038,,10,34341,10122,,1,byte_service_queue_slack,ood:obss_plus_legacy_mixed8,heuristic,0.29474971608281647,10,0.7383044594091561,2000,obss_plus_legacy_mixed8,T2,,
per_link,0.2562307601201342,0.17496286069265754,0.20492898752892158,,10,21801,4083,,1,packet_count_additive_baseline,in_distribution_test,heuristic,0.18728498692720516,10,0.6639675099292126,2000,,T2,,
per_link,0.11301289029408783,0.12373552335180413,0.3100853880860892,,10,22400,637,,1,packet_count_additive_baseline,ood:obss_only,heuristic,0.0284375,10,0.7867933426679924,2000,obss_only,T2,,
per_link,0.4657886643352427,0.20866883334816622,0.21630493267854606,,10,34341,10122,,1,packet_count_additive_baseline,ood:obss_plus_legacy_mixed8,heuristic,0.29474971608281647,10,0.74180388826489,2000,obss_plus_legacy_mixed8,T2,,
per_link,0.18661643456177976,0.17610244501039735,0.1545738672788584,,2,21801,4083,F0,1,logistic_regression,in_distribution_test,model,0.18728498692720516,10,0.49779571769295416,2000,,T2,,
per_link,0.02823697372079686,0.12586167228986495,0.31342120291334635,,2,22400,637,F0,1,logistic_regression,ood:obss_only,model,0.0284375,10,0.49634423381149473,2000,obss_only,T2,,
per_link,0.29313455552789464,0.21009171844575192,0.048383896190915585,,2,34341,10122,F0,1,logistic_regression,ood:obss_plus_legacy_mixed8,model,0.29474971608281647,10,0.4960930261609797,2000,obss_plus_legacy_mixed8,T2,,
per_link,0.6002945633847664,0.11056611070673006,0.01710906822662977,,10,21801,4083,F0+F1-ideal,1,histogram_gradient_boosting,in_distribution_test,model,0.18728498692720516,10,0.8264367946219899,2000,,T2,,
per_link,0.17842944145600562,0.025812199409012127,0.017509112837980293,,10,22400,637,F0+F1-ideal,1,histogram_gradient_boosting,ood:obss_only,model,0.0284375,10,0.6208551362252599,2000,obss_only,T2,,
per_link,0.7385628845299284,0.14850776377169508,0.09100953364252098,,10,34341,10122,F0+F1-ideal,1,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.29474971608281647,10,0.8445947772776405,2000,obss_plus_legacy_mixed8,T2,,
per_link,0.6092331800925608,0.10923456353474918,0.016737017013479565,,10,21801,4083,F0+F1-ideal+F2,1,histogram_gradient_boosting,in_distribution_test,model,0.18728498692720516,10,0.8300060196901428,2000,,T2,,
per_link,0.2167244634471046,0.024855584027497615,0.012171065290677,,10,22400,637,F0+F1-ideal+F2,1,histogram_gradient_boosting,ood:obss_only,model,0.0284375,10,0.684232221654846,2000,obss_only,T2,,
per_link,0.7575989104073686,0.14099892459079902,0.08503073392295288,,10,34341,10122,F0+F1-ideal+F2,1,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.29474971608281647,10,0.8570465691208571,2000,obss_plus_legacy_mixed8,T2,,
per_link,0.6092331800925608,0.10923456353474918,0.016737017013479565,,10,21801,4083,F0+F1-ideal+F2-exportable,1,histogram_gradient_boosting,in_distribution_test,model,0.18728498692720516,10,0.8300060196901428,2000,,T2,,
per_link,0.2167244634471046,0.024855584027497615,0.012171065290677,,10,22400,637,F0+F1-ideal+F2-exportable,1,histogram_gradient_boosting,ood:obss_only,model,0.0284375,10,0.684232221654846,2000,obss_only,T2,,
per_link,0.7575989104073686,0.14099892459079902,0.08503073392295288,,10,34341,10122,F0+F1-ideal+F2-exportable,1,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.29474971608281647,10,0.8570465691208571,2000,obss_plus_legacy_mixed8,T2,,
per_link,0.6238232827646842,0.10694765511655015,0.015825798035914145,,10,21801,4083,F0+F1-ideal+F2+F3,1,histogram_gradient_boosting,in_distribution_test,model,0.18728498692720516,10,0.8328656005893291,2000,,T2,,
per_link,0.1959111650285848,0.025597533945467238,0.015794155958567944,,10,22400,637,F0+F1-ideal+F2+F3,1,histogram_gradient_boosting,ood:obss_only,model,0.0284375,10,0.6527299477293241,2000,obss_only,T2,,
per_link,0.7516348295730333,0.1439250367385062,0.08924412820710133,,10,34341,10122,F0+F1-ideal+F2+F3,1,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.29474971608281647,10,0.852035106871036,2000,obss_plus_legacy_mixed8,T2,,
per_link,0.5888469848301806,0.11220048664489979,0.01690790644339546,,10,21801,4083,F0+F1-polling-1ms,1,histogram_gradient_boosting,in_distribution_test,model,0.18728498692720516,10,0.8177551457444282,2000,,T2,,
per_link,0.22630058999828057,0.02497765683542513,0.017636144417475512,,10,22400,637,F0+F1-polling-1ms,1,histogram_gradient_boosting,ood:obss_only,model,0.0284375,10,0.664748711879819,2000,obss_only,T2,,
per_link,0.7335411748658854,0.1484876685498373,0.08660256774158437,,10,34341,10122,F0+F1-polling-1ms,1,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.29474971608281647,10,0.8431211232542241,2000,obss_plus_legacy_mixed8,T2,,
per_link,0.6018818061329967,0.11032646456094537,0.018794331349075964,,10,21801,4083,F0+F1-polling-1ms+F2,1,histogram_gradient_boosting,in_distribution_test,model,0.18728498692720516,10,0.8246351934795149,2000,,T2,,
per_link,0.239615613820106,0.024373451606283736,0.014389953532862237,,10,22400,637,F0+F1-polling-1ms+F2,1,histogram_gradient_boosting,ood:obss_only,model,0.0284375,10,0.6803707284503655,2000,obss_only,T2,,
per_link,0.7518420376967871,0.1400519730441702,0.07537313545137214,,10,34341,10122,F0+F1-polling-1ms+F2,1,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.29474971608281647,10,0.854725215821293,2000,obss_plus_legacy_mixed8,T2,,
per_link,0.6018818061329967,0.11032646456094537,0.018794331349075964,,10,21801,4083,F0+F1-polling-1ms+F2-exportable,1,histogram_gradient_boosting,in_distribution_test,model,0.18728498692720516,10,0.8246351934795149,2000,,T2,,
per_link,0.239615613820106,0.024373451606283736,0.014389953532862237,,10,22400,637,F0+F1-polling-1ms+F2-exportable,1,histogram_gradient_boosting,ood:obss_only,model,0.0284375,10,0.6803707284503655,2000,obss_only,T2,,
per_link,0.7518420376967871,0.1400519730441702,0.07537313545137214,,10,34341,10122,F0+F1-polling-1ms+F2-exportable,1,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.29474971608281647,10,0.854725215821293,2000,obss_plus_legacy_mixed8,T2,,
subgroup,0.3063031497121617,0.09097646908507198,0.024934810486491862,,10,5565,625,F0+F1-ideal+F2,1,histogram_gradient_boosting,in_distribution_test,model,0.11230907457322552,10,0.7149036437246965,2000,,T2,miss_regime,medium
subgroup,0.7025165021276338,0.16408060883104192,0.017697989925880928,,10,5287,1777,F0+F1-ideal+F2,1,histogram_gradient_boosting,in_distribution_test,model,0.3361074333270286,10,0.7868937852618214,2000,,T2,miss_regime,off_target
subgroup,0.0794292324113859,0.025501295953436844,0.032433951238961804,,10,5198,128,F0+F1-ideal+F2,1,histogram_gradient_boosting,in_distribution_test,model,0.024624855713736054,10,0.6993281558185406,2000,,T2,miss_regime,low
subgroup,0.6301872339672939,0.1543615308926642,0.025522746043577706,,10,5669,1553,F0+F1-ideal+F2,1,histogram_gradient_boosting,in_distribution_test,model,0.27394602222614217,10,0.7649549103055813,2000,,T2,miss_regime,high
subgroup,,0.00016140581029632813,0.009900798742630992,,10,82,0,F0+F1-ideal+F2,1,histogram_gradient_boosting,in_distribution_test,model,0.0,10,,2000,,T2,miss_regime,unloaded
subgroup,0.5864742418152817,0.12430413979296404,0.02600564473783177,,10,5716,1173,F0+F1-ideal+F2,1,histogram_gradient_boosting,in_distribution_test,model,0.20521343596920924,10,0.7938420762557048,2000,,T2,correlation_mode,common_bursts
subgroup,0.6756460293458673,0.11525704341304299,0.013190184371812744,,10,8969,1978,F0+F1-ideal+F2,1,histogram_gradient_boosting,in_distribution_test,model,0.2205374066228119,10,0.84749491582345,2000,,T2,correlation_mode,independent
subgroup,,0.00016140581029632813,0.009900798742630992,,10,82,0,F0+F1-ideal+F2,1,histogram_gradient_boosting,in_distribution_test,model,0.0,10,,2000,,T2,correlation_mode,none
subgroup,0.4812578137835066,0.09058097795229701,0.018814992338406382,,10,7034,932,F0+F1-ideal+F2,1,histogram_gradient_boosting,in_distribution_test,model,0.13249928916690362,10,0.8181160788765521,2000,,T2,correlation_mode,mixed_common_and_independent
subgroup,0.6677938781008771,0.11049947262608183,0.02548695136618066,,10,600,127,F0+F1-ideal+F2,1,histogram_gradient_boosting,in_distribution_test,model,0.21166666666666667,10,0.8728671072564131,2000,,T2,frame_type,I_FRAME
subgroup,0.6074551852224167,0.10919876590941076,0.01748929032438108,,10,21201,3956,F0+F1-ideal+F2,1,histogram_gradient_boosting,in_distribution_test,model,0.18659497193528607,10,0.828541024332312,2000,,T2,frame_type,P_FRAME
subgroup,0.6074551852224167,0.10919876590941076,0.01748929032438108,,10,21201,3956,F0+F1-ideal+F2,1,histogram_gradient_boosting,in_distribution_test,model,0.18659497193528607,10,0.828541024332312,2000,,T2,frame_size_bytes,12000
subgroup,0.6677938781008771,0.11049947262608183,0.02548695136618066,,10,600,127,F0+F1-ideal+F2,1,histogram_gradient_boosting,in_distribution_test,model,0.21166666666666667,10,0.8728671072564131,2000,,T2,frame_size_bytes,48000
subgroup,0.2167244634471046,0.024855584027497615,0.012171065290677,,10,22400,637,F0+F1-ideal+F2,1,histogram_gradient_boosting,ood:obss_only,model,0.0284375,10,0.684232221654846,2000,obss_only,T2,miss_regime,ood
subgroup,0.2167244634471046,0.024855584027497615,0.012171065290677,,10,22400,637,F0+F1-ideal+F2,1,histogram_gradient_boosting,ood:obss_only,model,0.0284375,10,0.684232221654846,2000,obss_only,T2,correlation_mode,none
subgroup,0.21259969753496175,0.031993605939330386,0.02031531781125132,,10,720,25,F0+F1-ideal+F2,1,histogram_gradient_boosting,ood:obss_only,model,0.034722222222222224,10,0.7578992805755396,2000,obss_only,T2,frame_type,I_FRAME
subgroup,0.21851557726702442,0.02461852794924487,0.01230016795285377,,10,21680,612,F0+F1-ideal+F2,1,histogram_gradient_boosting,ood:obss_only,model,0.028228782287822878,10,0.680059651225847,2000,obss_only,T2,frame_type,P_FRAME
subgroup,0.21851557726702442,0.02461852794924487,0.01230016795285377,,10,21680,612,F0+F1-ideal+F2,1,histogram_gradient_boosting,ood:obss_only,model,0.028228782287822878,10,0.680059651225847,2000,obss_only,T2,frame_size_bytes,12000
subgroup,0.21259969753496175,0.031993605939330386,0.02031531781125132,,10,720,25,F0+F1-ideal+F2,1,histogram_gradient_boosting,ood:obss_only,model,0.034722222222222224,10,0.7578992805755396,2000,obss_only,T2,frame_size_bytes,48000
subgroup,0.7575989104073686,0.14099892459079902,0.08503073392295288,,10,34341,10122,F0+F1-ideal+F2,1,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.29474971608281647,10,0.8570465691208571,2000,obss_plus_legacy_mixed8,T2,miss_regime,ood
subgroup,0.7575989104073686,0.14099892459079902,0.08503073392295288,,10,34341,10122,F0+F1-ideal+F2,1,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.29474971608281647,10,0.8570465691208571,2000,obss_plus_legacy_mixed8,T2,correlation_mode,independent
subgroup,0.7731993100490161,0.17884648220337998,0.13433759420991329,,10,720,268,F0+F1-ideal+F2,1,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.37222222222222223,10,0.8343101968035926,2000,obss_plus_legacy_mixed8,T2,frame_type,I_FRAME
subgroup,0.757263727676104,0.14018841206942667,0.0840801400338093,,10,33621,9854,F0+F1-ideal+F2,1,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.2930906278813837,10,0.857414300027936,2000,obss_plus_legacy_mixed8,T2,frame_type,P_FRAME
subgroup,0.757263727676104,0.14018841206942667,0.0840801400338093,,10,33621,9854,F0+F1-ideal+F2,1,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.2930906278813837,10,0.857414300027936,2000,obss_plus_legacy_mixed8,T2,frame_size_bytes,12000
subgroup,0.7731993100490161,0.17884648220337998,0.13433759420991329,,10,720,268,F0+F1-ideal+F2,1,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.37222222222222223,10,0.8343101968035926,2000,obss_plus_legacy_mixed8,T2,frame_size_bytes,48000
per_link,0.5888469848301806,0.11220048664489979,0.01690790644339546,polling_1ms,10,21801,4083,F0+F1-degraded:polling_1ms,1,histogram_gradient_boosting,in_distribution_test,model,0.18728498692720516,10,0.8177551457444282,2000,,T2,,
per_link,0.22630058999828057,0.02497765683542513,0.017636144417475512,polling_1ms,10,22400,637,F0+F1-degraded:polling_1ms,1,histogram_gradient_boosting,ood:obss_only,model,0.0284375,10,0.664748711879819,2000,obss_only,T2,,
per_link,0.7335411748658854,0.1484876685498373,0.08660256774158437,polling_1ms,10,34341,10122,F0+F1-degraded:polling_1ms,1,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.29474971608281647,10,0.8431211232542241,2000,obss_plus_legacy_mixed8,T2,,
per_link,0.6018818061329967,0.11032646456094537,0.018794331349075964,polling_1ms,10,21801,4083,F0+F1-degraded+F2:polling_1ms,1,histogram_gradient_boosting,in_distribution_test,model,0.18728498692720516,10,0.8246351934795149,2000,,T2,,
per_link,0.239615613820106,0.024373451606283736,0.014389953532862237,polling_1ms,10,22400,637,F0+F1-degraded+F2:polling_1ms,1,histogram_gradient_boosting,ood:obss_only,model,0.0284375,10,0.6803707284503655,2000,obss_only,T2,,
per_link,0.7518420376967871,0.1400519730441702,0.07537313545137214,polling_1ms,10,34341,10122,F0+F1-degraded+F2:polling_1ms,1,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.29474971608281647,10,0.854725215821293,2000,obss_plus_legacy_mixed8,T2,,
per_link,0.16489374530708212,0.1415908225380755,0.1004970067825961,,10,11095,1736,,0,retry_pressure,in_distribution_test,heuristic,0.15646687697160883,10,0.5295475091621805,4000,,T4,,
per_link,0.07471985007557394,0.07262659337450514,0.18230618515705072,,10,12902,539,,0,retry_pressure,ood:obss_only,heuristic,0.04177646876453263,10,0.664289068299884,4000,obss_only,T4,,
per_link,0.35818840385215295,0.21255050504978035,0.09578393386509615,,10,21068,6367,,0,retry_pressure,ood:obss_plus_legacy_mixed8,heuristic,0.3022118853237137,10,0.5913565731968138,4000,obss_plus_legacy_mixed8,T4,,
per_link,0.15646687697160883,0.25,0.3435331230283912,,1,11095,1736,,0,delivery_drought,in_distribution_test,heuristic,0.15646687697160883,10,0.5,4000,,T4,,
per_link,0.04177646876453263,0.25,0.4582235312354674,,1,12902,539,,0,delivery_drought,ood:obss_only,heuristic,0.04177646876453263,10,0.5,4000,obss_only,T4,,
per_link,0.3022118853237137,0.25,0.19778811467628632,,1,21068,6367,,0,delivery_drought,ood:obss_plus_legacy_mixed8,heuristic,0.3022118853237137,10,0.5,4000,obss_plus_legacy_mixed8,T4,,
per_link,0.2656725296321343,0.13281981298374185,0.09947210891375552,,10,11095,1736,,0,byte_service_queue_slack,in_distribution_test,heuristic,0.15646687697160883,10,0.6431037080549883,4000,,T4,,
per_link,0.09818788303749801,0.07781144303608298,0.17174376260993574,,10,12902,539,,0,byte_service_queue_slack,ood:obss_only,heuristic,0.04177646876453263,10,0.6966932721777247,4000,obss_only,T4,,
per_link,0.4983680357410106,0.19646427903869207,0.11348726051329323,,10,21068,6367,,0,byte_service_queue_slack,ood:obss_plus_legacy_mixed8,heuristic,0.3022118853237137,10,0.7279146178651621,4000,obss_plus_legacy_mixed8,T4,,
per_link,0.20234854065159397,0.14220613281935554,0.1363866504196331,,10,11095,1736,,0,packet_count_additive_baseline,in_distribution_test,heuristic,0.15646687697160883,10,0.6337904555264333,4000,,T4,,
per_link,0.14070504805063516,0.0865922472714769,0.21588855003025617,,10,12902,539,,0,packet_count_additive_baseline,ood:obss_only,heuristic,0.04177646876453263,10,0.7491230415971292,4000,obss_only,T4,,
per_link,0.4873748712013465,0.2123808312235665,0.18678906692515984,,10,21068,6367,,0,packet_count_additive_baseline,ood:obss_plus_legacy_mixed8,heuristic,0.3022118853237137,10,0.7421397725310704,4000,obss_plus_legacy_mixed8,T4,,
per_link,0.160337830030895,0.14213935368840894,0.10149490813720326,,2,11095,1736,F0,0,logistic_regression,in_distribution_test,model,0.15646687697160883,10,0.5142996735934705,4000,,T4,,
per_link,0.04132289130159546,0.08679923923617633,0.21614550448616923,,2,12902,539,F0,0,logistic_regression,ood:obss_only,model,0.04177646876453263,10,0.4942680122941502,4000,obss_only,T4,,
per_link,0.30333601061537097,0.21276344461429358,0.04379124596754258,,2,21068,6367,F0,0,logistic_regression,ood:obss_plus_legacy_mixed8,model,0.3022118853237137,10,0.5026551349994013,4000,obss_plus_legacy_mixed8,T4,,
per_link,0.49902277689774344,0.10432096096421267,0.016212501116488892,,10,11095,1736,F0+F1-ideal,0,histogram_gradient_boosting,in_distribution_test,model,0.15646687697160883,10,0.8005222615260306,4000,,T4,,
per_link,0.26497226654533484,0.035774607050906,0.014915950662368742,,10,12902,539,F0+F1-ideal,0,histogram_gradient_boosting,ood:obss_only,model,0.04177646876453263,10,0.7342611571994178,4000,obss_only,T4,,
per_link,0.6565529935992381,0.21058434822972394,0.19958409619658707,,10,21068,6367,F0+F1-ideal,0,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.3022118853237137,10,0.7932778997532159,4000,obss_plus_legacy_mixed8,T4,,
per_link,0.5057746598781998,0.10358416328371395,0.016192238280710924,,10,11095,1736,F0+F1-ideal+F2,0,histogram_gradient_boosting,in_distribution_test,model,0.15646687697160883,10,0.8019372724842102,4000,,T4,,
per_link,0.2844996185545992,0.035271430376299956,0.014430173132396385,,10,12902,539,F0+F1-ideal+F2,0,histogram_gradient_boosting,ood:obss_only,model,0.04177646876453263,10,0.7340604415863541,4000,obss_only,T4,,
per_link,0.6788153716676719,0.20247563464019797,0.19022175309019237,,10,21068,6367,F0+F1-ideal+F2,0,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.3022118853237137,10,0.8069400438778249,4000,obss_plus_legacy_mixed8,T4,,
per_link,0.5057746598781998,0.10358416328371395,0.016192238280710924,,10,11095,1736,F0+F1-ideal+F2-exportable,0,histogram_gradient_boosting,in_distribution_test,model,0.15646687697160883,10,0.8019372724842102,4000,,T4,,
per_link,0.2844996185545992,0.035271430376299956,0.014430173132396385,,10,12902,539,F0+F1-ideal+F2-exportable,0,histogram_gradient_boosting,ood:obss_only,model,0.04177646876453263,10,0.7340604415863541,4000,obss_only,T4,,
per_link,0.6788153716676719,0.20247563464019797,0.19022175309019237,,10,21068,6367,F0+F1-ideal+F2-exportable,0,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.3022118853237137,10,0.8069400438778249,4000,obss_plus_legacy_mixed8,T4,,
per_link,0.5216320952255912,0.10169763482057065,0.014592992527358992,,10,11095,1736,F0+F1-ideal+F2+F3,0,histogram_gradient_boosting,in_distribution_test,model,0.15646687697160883,10,0.80569806879009,4000,,T4,,
per_link,0.29689522228470155,0.03489054613872242,0.011460590393852303,,10,12902,539,F0+F1-ideal+F2+F3,0,histogram_gradient_boosting,ood:obss_only,model,0.04177646876453263,10,0.7484362565480187,4000,obss_only,T4,,
per_link,0.6837221703139982,0.1975350693266121,0.18406216873408054,,10,21068,6367,F0+F1-ideal+F2+F3,0,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.3022118853237137,10,0.80520053216801,4000,obss_plus_legacy_mixed8,T4,,
per_link,0.48723833461773913,0.1054464741315038,0.015610689936572658,,10,11095,1736,F0+F1-polling-1ms,0,histogram_gradient_boosting,in_distribution_test,model,0.15646687697160883,10,0.794832920380737,4000,,T4,,
per_link,0.23700185666219487,0.036185166703472674,0.011751524038922429,,10,12902,539,F0+F1-polling-1ms,0,histogram_gradient_boosting,ood:obss_only,model,0.04177646876453263,10,0.6773784274910908,4000,obss_only,T4,,
per_link,0.633867554525019,0.21217158780695708,0.1967382897058548,,10,21068,6367,F0+F1-polling-1ms,0,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.3022118853237137,10,0.7725675764623998,4000,obss_plus_legacy_mixed8,T4,,
per_link,0.49618188428056653,0.1045338435790226,0.01586881752224968,,10,11095,1736,F0+F1-polling-1ms+F2,0,histogram_gradient_boosting,in_distribution_test,model,0.15646687697160883,10,0.7988051066446797,4000,,T4,,
per_link,0.2664800682910871,0.035603741752965094,0.011852756451507872,,10,12902,539,F0+F1-polling-1ms+F2,0,histogram_gradient_boosting,ood:obss_only,model,0.04177646876453263,10,0.7147437960867433,4000,obss_only,T4,,
per_link,0.669297648794873,0.20340941002614554,0.1884324587020687,,10,21068,6367,F0+F1-polling-1ms+F2,0,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.3022118853237137,10,0.7976251058652871,4000,obss_plus_legacy_mixed8,T4,,
per_link,0.49618188428056653,0.1045338435790226,0.01586881752224968,,10,11095,1736,F0+F1-polling-1ms+F2-exportable,0,histogram_gradient_boosting,in_distribution_test,model,0.15646687697160883,10,0.7988051066446797,4000,,T4,,
per_link,0.2664800682910871,0.035603741752965094,0.011852756451507872,,10,12902,539,F0+F1-polling-1ms+F2-exportable,0,histogram_gradient_boosting,ood:obss_only,model,0.04177646876453263,10,0.7147437960867433,4000,obss_only,T4,,
per_link,0.669297648794873,0.20340941002614554,0.1884324587020687,,10,21068,6367,F0+F1-polling-1ms+F2-exportable,0,histogram_gradient_boosting,ood:obss_plus_legacy_mixed8,model,0.3022118853237137,10,0.7976251058652871,4000,obss_plus_legacy_mixed8,T4,,
subgroup,0.4403774041447923,0.11732636936122673,0.029389573365103686,,10,3440,565,F0+F1-ideal+F2,0,histogram_gradient_boosting,in_distribution_test,model,0.16424418604651161,10,0.7259432089265102,4000,,T4,miss_regime,medium
subgroup,0.42996990936368235,0.0797510780514651,0.01567275542109848,,10,3466,392,F0+F1-ideal+F2,0,histogram_gradient_boosting,in_distribution_test,model,0.11309867282169649,10,0.8477288117589261,4000,,T4,miss_regime,off_target
subgroup,0.18839998913645686,0.05544802887950287,0.042498932367634926,,10,1934,115,F0+F1-ideal+F2,0,histogram_gradient_boosting,in_distribution_test,model,0.0594622543950362,10,0.6291034251977914,4000,,T4,miss_regime,low
subgroup,0.6364518477926019,0.16492166096105873,0.01841292777353101,,10,2195,664,F0+F1-ideal+F2,0,histogram_gradient_boosting,in_distribution_test,model,0.30250569476082007,10,0.7608530136220912,4000,,T4,miss_regime,high
subgroup,,0.00011351402210007599,0.00444171138590199,,10,60,0,F0+F1-ideal+F2,0,histogram_gradient_boosting,in_distribution_test,model,0.0,10,,4000,,T4,miss_regime,unloaded
subgroup,0.46469414159693195,0.10845931437733995,0.027145336083412564,,10,3120,488,F0+F1-ideal+F2,0,histogram_gradient_boosting,in_distribution_test,model,0.1564102564102564,10,0.768225403607554,4000,,T4,correlation_mode,common_bursts
subgroup,0.5711962343491371,0.11594292039321069,0.013197625882339666,,10,4966,948,F0+F1-ideal+F2,0,histogram_gradient_boosting,in_distribution_test,model,0.19089810712847363,10,0.8115042173090291,4000,,T4,correlation_mode,independent
subgroup,,0.00011351402210007599,0.00444171138590199,,10,60,0,F0+F1-ideal+F2,0,histogram_gradient_boosting,in_distribution_test,model,0.0,10,,4000,,T4,correlation_mode,none
subgroup,0.3394781084120496,0.07971986343217886,0.025983261645826105,,10,2949,300,F0+F1-ideal+F2,0,histogram_gradient_boosting,in_distribution_test,model,0.1017293997965412,10,0.7881905121429471,4000,,T4,correlation_mode,mixed_common_and_independent
subgroup,0.386252533342276,0.06470704405822637,0.036186779388131744,,10,600,52,F0+F1-ideal+F2,0,histogram_gradient_boosting,in_distribution_test,model,0.08666666666666667,10,0.8895634475014038,4000,,T4,frame_type,I_FRAME
subgroup,0.5096945646643785,0.10580677133852985,0.016030519197026125,,10,10495,1684,F0+F1-ideal+F2,0,histogram_gradient_boosting,in_distribution_test,model,0.1604573606479276,10,0.7963262087905125,4000,,T4,frame_type,P_FRAME
subgroup,0.5096945646643785,0.10580677133852985,0.016030519197026125,,10,10495,1684,F0+F1-ideal+F2,0,histogram_gradient_boosting,in_distribution_test,model,0.1604573606479276,10,0.7963262087905125,4000,,T4,frame_size_bytes,12000
subgroup,0.386252533342276,0.06470704405822637,0.036186779388131744,,10,600,52,F0+F1-ideal+F2,0,histogram_gradient_boosting,in_distribution_test,model,0.08666666666666667,10,0.8895634475014038,4000,,T4,frame_size_bytes,48000
subgroup,0.2844996185545992,0.035271430376299956,0.014430173132396385,,10,12902,539,F0+F1-ideal+F2,0,histogram_gradient_boosting,ood:obss_only,model,0.04177646876453263,10,0.7340604415863541,4000,obss_only,T4,miss_regime,ood
subgroup,0.2844996185545992,0.035271430376299956,0.014430173132396385,,10,12902,539,F0+F1-ideal+F2,0,histogram_gradient_boosting,ood:obss_only,model,0.04177646876453263,10,0.7340604415863541,4000,obss_only,T4,correlation_mode,none
