mode,family_id,scenario_id,parameter_sample,seed,run,arm_id,run_id,generated_frame_count,completed_frame_count,incomplete_frame_count,deadline_miss_count,all_generated_deadline_miss_rate,all_generated_censored_mean_us,sender_airtime_us,background_throughput_mbps
fixed,legacy_coexistence,legacy-coexistence-qualification-p22,22,21156,1,distributional_shadow_t2,57b1ec324719757106c5,1800,195,1605,1605,0.8916666666666667,31580.431111111113,7298403.0,26.3936
fixed,legacy_coexistence,legacy-coexistence-qualification-p23,23,21158,1,str_mlo_nmaxinflights_1,7cdf2c13f34bbbe1e0b5,1800,1744,56,56,0.03111111111111111,5751.292222222222,4806156.0,27.13376
fixed,legacy_coexistence,legacy-coexistence-qualification-p23,23,21158,1,score_aware_t2_v2,502efbea3a24374228ad,1800,1646,154,154,0.08555555555555555,8634.906666666666,6232022.0,27.12464
fixed,legacy_coexistence,legacy-coexistence-qualification-p23,23,21158,1,distributional_shadow_t2,67d28c7e3ba8dbe215b0,1800,1670,130,130,0.07222222222222222,8245.845,6269852.0,27.12432
fixed,legacy_coexistence,legacy-coexistence-qualification-p23,23,21160,1,str_mlo_nmaxinflights_1,eb4f3a45fa73dd4389ae,1800,1675,125,125,0.06944444444444445,7790.068888888889,5633402.0,26.00816
fixed,legacy_coexistence,legacy-coexistence-qualification-p23,23,21160,1,score_aware_t2_v2,749e52b545d1ee031e82,1800,1585,215,215,0.11944444444444445,10319.353333333333,6739509.0,26.0024
fixed,legacy_coexistence,legacy-coexistence-qualification-p23,23,21160,1,distributional_shadow_t2,67ac97cbea7e11e5dbfd,1800,1601,199,199,0.11055555555555556,10082.313333333334,6976488.0,26.0024
fixed,compound_shift,compound-shift-qualification-p16,16,21162,1,str_mlo_nmaxinflights_1,8509e7663e544c31d27f,1440,873,567,567,0.39375,21560.363194444446,4094336.0,39.34384
fixed,compound_shift,compound-shift-qualification-p16,16,21162,1,score_aware_t2_v2,5212a8185d79080dbb9f,1440,486,954,954,0.6625,31669.477083333335,5887268.0,39.35696
fixed,compound_shift,compound-shift-qualification-p16,16,21162,1,distributional_shadow_t2,e272a999d534a6f57ab5,1440,508,932,932,0.6472222222222223,31176.003472222223,6071470.0,39.34672
fixed,compound_shift,compound-shift-qualification-p16,16,21164,1,str_mlo_nmaxinflights_1,2a5cb08bc385a5ff1280,1440,473,967,967,0.6715277777777777,32237.599305555555,5905661.0,39.88336
fixed,compound_shift,compound-shift-qualification-p16,16,21164,1,score_aware_t2_v2,0825669354496e9b7e0e,1440,364,1076,1076,0.7472222222222222,34879.99930555555,5482917.0,39.87664
fixed,compound_shift,compound-shift-qualification-p16,16,21164,1,distributional_shadow_t2,5ceac39061fe94d4e0df,1440,393,1047,1047,0.7270833333333333,34450.025,5859093.0,39.87072
fixed,compound_shift,compound-shift-qualification-p17,17,21166,1,str_mlo_nmaxinflights_1,c0cacff1b9c0f32539bd,1800,1603,197,197,0.10944444444444444,8340.79611111111,4538203.0,29.55696
fixed,compound_shift,compound-shift-qualification-p17,17,21166,1,score_aware_t2_v2,bf2f7332d68aa9adc94a,1800,1508,292,292,0.1622222222222222,10787.06388888889,6366753.0,24.92144
fixed,compound_shift,compound-shift-qualification-p17,17,21166,1,distributional_shadow_t2,40cca6868f77e5a92117,1800,1541,259,259,0.1438888888888889,10726.927777777777,6347096.0,24.92112
fixed,compound_shift,compound-shift-qualification-p17,17,21168,1,str_mlo_nmaxinflights_1,178fae7ac6b8bc915feb,1800,1745,55,55,0.030555555555555555,4808.174444444445,3757047.0,29.2032
fixed,compound_shift,compound-shift-qualification-p17,17,21168,1,score_aware_t2_v2,59a2b8b2b2a1bcb01a64,1800,1575,225,225,0.125,9675.853333333333,5033874.0,29.2152
fixed,compound_shift,compound-shift-qualification-p17,17,21168,1,distributional_shadow_t2,d756c78cfe0856547f52,1800,1572,228,228,0.12666666666666668,9856.054444444444,5060360.0,29.21568
fixed,compound_shift,compound-shift-qualification-p18,18,21170,1,str_mlo_nmaxinflights_1,8a6b962c8eca39a6c63c,1440,1405,35,35,0.024305555555555556,4273.327777777778,2947837.0,40.22784
fixed,compound_shift,compound-shift-qualification-p18,18,21170,1,score_aware_t2_v2,65468a99f1f645bb3c37,1440,1406,34,34,0.02361111111111111,5192.364583333333,3533751.0,40.2024
fixed,compound_shift,compound-shift-qualification-p18,18,21170,1,distributional_shadow_t2,01507ef8b7d64b0b8e80,1440,1412,28,28,0.019444444444444445,5008.950694444445,3490405.0,40.20112
fixed,compound_shift,compound-shift-qualification-p18,18,21172,1,str_mlo_nmaxinflights_1,414936e88d9fca2c587b,1440,1421,19,19,0.013194444444444444,3538.851388888889,2833470.0,39.88752
fixed,compound_shift,compound-shift-qualification-p18,18,21172,1,score_aware_t2_v2,c109e2808e1fa1726a4d,1440,1421,19,19,0.013194444444444444,4292.832638888889,3374230.0,39.86576
fixed,compound_shift,compound-shift-qualification-p18,18,21172,1,distributional_shadow_t2,24c6c40697ba8a611fc7,1440,1426,14,14,0.009722222222222222,4250.1506944444445,3340123.0,39.86048
fixed,compound_shift,compound-shift-qualification-p19,19,21174,1,str_mlo_nmaxinflights_1,15f85a8f91146a255917,1800,1603,197,197,0.10944444444444444,9763.737777777778,5865362.0,22.8432
fixed,compound_shift,compound-shift-qualification-p19,19,21174,1,score_aware_t2_v2,c0bbed7bdb69a63ac567,1800,1361,439,439,0.24388888888888888,15225.072222222223,7042530.0,22.828
fixed,compound_shift,compound-shift-qualification-p19,19,21174,1,distributional_shadow_t2,2e61710fbc11aacb8a1c,1800,1377,423,423,0.235,15019.054444444444,7221929.0,22.82944
fixed,compound_shift,compound-shift-qualification-p19,19,21176,1,str_mlo_nmaxinflights_1,f7922b8de27cec32c175,1800,1696,104,104,0.057777777777777775,6422.99,4697738.0,22.43056
fixed,compound_shift,compound-shift-qualification-p19,19,21176,1,score_aware_t2_v2,6ae1aea2e67088a1aac2,1800,1419,381,381,0.21166666666666667,13451.496666666666,6500651.0,22.4256
fixed,compound_shift,compound-shift-qualification-p19,19,21176,1,distributional_shadow_t2,642920dd6a69e9ee4357,1800,1428,372,372,0.20666666666666667,13250.890555555556,6495463.0,22.42288
fixed,compound_shift,compound-shift-qualification-p20,20,21178,1,str_mlo_nmaxinflights_1,d8adf68d7c5d1cd6f6d8,2700,304,2396,2396,0.8874074074074074,20673.435925925925,13444775.0,49.23536
fixed,compound_shift,compound-shift-qualification-p20,20,21178,1,score_aware_t2_v2,b4bdcc4e457b3983c723,2700,596,2104,2104,0.7792592592592592,19232.01074074074,10188372.0,49.2584
fixed,compound_shift,compound-shift-qualification-p20,20,21178,1,distributional_shadow_t2,d266055ead6bc2a8c8b1,2700,593,2107,2107,0.7803703703703704,19248.33925925926,10710273.0,49.26288
fixed,compound_shift,compound-shift-qualification-p20,20,21180,1,str_mlo_nmaxinflights_1,d401d50c4ad9568b63fb,2700,173,2527,2527,0.9359259259259259,21344.284444444445,11334634.0,47.59648
fixed,compound_shift,compound-shift-qualification-p20,20,21180,1,score_aware_t2_v2,e29837e869e571c4f802,2700,35,2665,2665,0.987037037037037,22039.647777777776,5105743.0,46.46976
fixed,compound_shift,compound-shift-qualification-p20,20,21180,1,distributional_shadow_t2,078d4ffae9969289f3ad,2700,53,2647,2647,0.9803703703703703,21989.865185185186,5537615.0,46.47248
fixed,compound_shift,compound-shift-qualification-p21,21,21182,1,str_mlo_nmaxinflights_1,a0adecbf03444d09ba53,2700,2345,355,355,0.13148148148148148,6787.617037037037,6750937.0,21.77792
fixed,compound_shift,compound-shift-qualification-p21,21,21182,1,score_aware_t2_v2,229696258f99f3081823,2700,2051,649,649,0.24037037037037037,9566.216666666667,8956176.0,22.15008
fixed,compound_shift,compound-shift-qualification-p21,21,21182,1,distributional_shadow_t2,3432d8d9de4349e31b39,2700,2111,589,589,0.21814814814814815,9277.79962962963,9112850.0,22.14896
fixed,compound_shift,compound-shift-qualification-p21,21,21184,1,str_mlo_nmaxinflights_1,84806f33ee3abaa06157,2700,2419,281,281,0.10407407407407407,6304.555925925926,6532578.0,19.41504
fixed,compound_shift,compound-shift-qualification-p21,21,21184,1,score_aware_t2_v2,e7c974e14a2529e6ca20,2700,2012,688,688,0.2548148148148148,9948.228148148148,8580691.0,22.09328
fixed,compound_shift,compound-shift-qualification-p21,21,21184,1,distributional_shadow_t2,a14ce2d804eff38d1264,2700,2069,631,631,0.2337037037037037,9529.901481481482,8939741.0,22.09328
fixed,compound_shift,compound-shift-qualification-p22,22,21186,1,str_mlo_nmaxinflights_1,9bcb1154f5ae21f5efdb,1440,4,1436,1436,0.9972222222222222,41578.03680555556,6034628.0,65.8848
fixed,compound_shift,compound-shift-qualification-p22,22,21186,1,score_aware_t2_v2,1b39a2c4b21150ff2569,1440,4,1436,1436,0.9972222222222222,41596.393055555556,2330945.0,66.25872
fixed,compound_shift,compound-shift-qualification-p22,22,21186,1,distributional_shadow_t2,74c0ae153397d72345b2,1440,1,1439,1439,0.9993055555555556,41645.152083333334,2266296.0,66.22176
fixed,compound_shift,compound-shift-qualification-p23,23,21190,1,str_mlo_nmaxinflights_1,5486347973a42894ae7c,1800,774,1026,1026,0.57,22793.075555555555,4985978.0,68.07504
fixed,compound_shift,compound-shift-qualification-p23,23,21190,1,score_aware_t2_v2,edeeb26b753ca8b5c4fd,1800,736,1064,1064,0.5911111111111111,24332.863333333335,5484912.0,68.24736
fixed,compound_shift,compound-shift-qualification-p23,23,21190,1,distributional_shadow_t2,74f06c3d90823411be02,1800,714,1086,1086,0.6033333333333334,24680.11111111111,5527365.0,67.85104
fixed,compound_shift,compound-shift-qualification-p23,23,21192,1,str_mlo_nmaxinflights_1,496b758bc693619e8105,1800,841,959,959,0.5327777777777778,22994.27611111111,7454441.0,50.44336
fixed,compound_shift,compound-shift-qualification-p23,23,21192,1,score_aware_t2_v2,ecde3c40d1f8cf58fc83,1800,239,1561,1561,0.8672222222222222,30987.115555555556,4309946.0,60.2712
fixed,compound_shift,compound-shift-qualification-p23,23,21192,1,distributional_shadow_t2,475d547fb22c4f5f560d,1800,232,1568,1568,0.8711111111111111,31072.40611111111,4670501.0,60.27744
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p17,17,21071,1,score_aware_t2_v2,04fbfac7aeac576e8c34,1800,1783,17,17,0.009444444444444445,3750.427222222222,5010911.0,26.01312
adaptive,video_workload,video-workload-qualification-p19,19,21109,1,str_mlo_nmaxinflights_1,0710bd335c034df7dd7e,1800,1777,23,23,0.012777777777777779,3648.366111111111,3202835.0,26.16512
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p16,16,21067,1,score_aware_t2_v2,0940a51057db102a4707,1800,1787,13,13,0.007222222222222222,2831.8344444444447,3422484.0,26.3336
adaptive,video_workload,video-workload-qualification-p18,18,21105,1,score_aware_t2_v2,0c99a724626ca7480eb5,1440,1415,25,25,0.017361111111111112,2844.95,3192219.0,25.91824
adaptive,obss_intensity,obss-intensity-qualification-p22,22,21057,1,distributional_shadow_t2,0eeab2365924152a9f39,1800,1583,217,217,0.12055555555555555,9014.863888888889,6079514.0,47.22666666666667
adaptive,obss_intensity,obss-intensity-qualification-p17,17,21037,1,str_mlo_nmaxinflights_1,0fdac600a596559aaf67,1800,748,1052,1052,0.5844444444444444,23571.533888888887,7603182.0,74.90112
adaptive,obss_intensity,obss-intensity-qualification-p23,23,21061,1,str_mlo_nmaxinflights_1,12e19f7b56c7ac00b9bc,1800,1787,13,13,0.007222222222222222,2481.9583333333335,2946113.0,18.78848
adaptive,video_workload,video-workload-qualification-p17,17,21103,1,score_aware_t2_v2,1312eed0f56fb5835f27,3600,3588,12,12,0.0033333333333333335,2040.4677777777779,6430195.0,26.92288
adaptive,video_workload,video-workload-qualification-p21,21,21117,1,str_mlo_nmaxinflights_1,13e4d33f50cdb56b1849,1800,1776,24,24,0.013333333333333334,3002.947777777778,2793427.0,26.27072
adaptive,video_workload,video-workload-qualification-p20,20,21115,1,str_mlo_nmaxinflights_1,13e7eb1aa264004a3a31,2700,2667,33,33,0.012222222222222223,2411.7751851851854,3311583.0,26.30928
adaptive,radio_propagation,radio-propagation-qualification-p23,23,21029,1,str_mlo_nmaxinflights_1,142d987499c7f7a1347c,1800,922,878,878,0.48777777777777775,21416.218333333334,19031473.0,26.32976
adaptive,video_workload,video-workload-qualification-p20,20,21115,1,distributional_shadow_t2,1685b6a301cbb0cbdcb6,2700,2681,19,19,0.007037037037037037,2079.0825925925924,3897038.0,26.30944
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p23,23,21093,1,distributional_shadow_t2,16cd9e8b4d23d34f7c68,1800,1761,39,39,0.021666666666666667,4576.109444444444,4620221.0,26.4664
adaptive,radio_propagation,radio-propagation-qualification-p18,18,21009,1,score_aware_t2_v2,16d22eca533c91bd8f2c,1800,1792,8,8,0.0044444444444444444,2886.817777777778,3543769.0,25.70112
adaptive,radio_propagation,radio-propagation-qualification-p17,17,21005,1,score_aware_t2_v2,17db1d2d3edb0072b26a,1800,1419,381,381,0.21166666666666667,14448.865,11409872.0,26.74608
adaptive,video_workload,video-workload-qualification-p18,18,21107,1,distributional_shadow_t2,187cfddce88ea8e55f6d,1440,1422,18,18,0.0125,4290.170833333334,3988270.0,26.87808
adaptive,obss_intensity,obss-intensity-qualification-p23,23,21063,1,score_aware_t2_v2,1a8b5656c93754c4c3b4,1800,1792,8,8,0.0044444444444444444,2629.087777777778,3250520.0,18.03376
adaptive,radio_propagation,radio-propagation-qualification-p16,16,21003,1,distributional_shadow_t2,20addb648f7373a11d12,1800,1796,4,4,0.0022222222222222222,1574.7244444444445,2386783.0,27.1808
adaptive,obss_intensity,obss-intensity-qualification-p19,19,21047,1,score_aware_t2_v2,219fe4094fda97edc148,1800,1258,542,542,0.3011111111111111,14806.248333333333,5643126.0,49.88712
adaptive,obss_intensity,obss-intensity-qualification-p19,19,21047,1,distributional_shadow_t2,22682ce02629a3391a9d,1800,1273,527,527,0.2927777777777778,15042.333888888888,5836461.0,49.88648
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p23,23,21095,1,str_mlo_nmaxinflights_1,22910199f90af43ea780,1800,1758,42,42,0.023333333333333334,4429.817777777777,3987056.0,26.77056
adaptive,video_workload,video-workload-qualification-p21,21,21119,1,str_mlo_nmaxinflights_1,249d4072ff0a8fa82b33,1800,1791,9,9,0.005,2171.793888888889,2419438.0,27.14016
adaptive,video_workload,video-workload-qualification-p20,20,21113,1,distributional_shadow_t2,25b88a2eff9395e626c3,2700,2632,68,68,0.025185185185185185,3127.924814814815,4687067.0,27.1064
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p16,16,21065,1,distributional_shadow_t2,25e1dcee7b4202012c2d,1800,1784,16,16,0.008888888888888889,2987.043888888889,3885928.0,26.9456
adaptive,radio_propagation,radio-propagation-qualification-p21,21,21023,1,str_mlo_nmaxinflights_1,26ee0ad7c4506b65da57,1800,1779,21,21,0.011666666666666667,3499.036111111111,3910432.0,26.30512
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p22,22,21089,1,str_mlo_nmaxinflights_1,278e185a1bb885a331cc,1800,1750,50,50,0.027777777777777776,4666.437777777778,3775665.0,27.62016
adaptive,video_workload,video-workload-qualification-p18,18,21105,1,str_mlo_nmaxinflights_1,2843c86e3edf34ac8629,1440,1421,19,19,0.013194444444444444,3898.3888888888887,3248592.0,25.92016
adaptive,radio_propagation,radio-propagation-qualification-p20,20,21017,1,str_mlo_nmaxinflights_1,2f3aa10960e5900e6d0e,1800,1719,81,81,0.045,6661.518333333333,5837917.0,27.3168
adaptive,video_workload,video-workload-qualification-p19,19,21111,1,distributional_shadow_t2,2f74d06dcaba891ed9a5,1800,1774,26,26,0.014444444444444444,3882.315,4345813.0,26.32208
adaptive,obss_intensity,obss-intensity-qualification-p16,16,21035,1,str_mlo_nmaxinflights_1,3079ee537fddbf5f9f4e,1800,1707,93,93,0.051666666666666666,5828.081111111111,4206361.0,30.49248
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p18,18,21073,1,str_mlo_nmaxinflights_1,316c612ca4abd1c28769,1800,1746,54,54,0.03,4655.845,3937458.0,26.86048
adaptive,radio_propagation,radio-propagation-qualification-p21,21,21021,1,score_aware_t2_v2,33b9363a5921be16034c,1800,1789,11,11,0.006111111111111111,3379.5,4322267.0,26.36528
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p22,22,21089,1,score_aware_t2_v2,34273dde381fa8b7e92b,1800,1737,63,63,0.035,5531.086111111111,5655943.0,27.62016
adaptive,radio_propagation,radio-propagation-qualification-p16,16,21003,1,score_aware_t2_v2,34c096ba6c083b90bc93,1800,1795,5,5,0.002777777777777778,1609.6233333333332,2348990.0,27.1808
adaptive,obss_intensity,obss-intensity-qualification-p18,18,21041,1,str_mlo_nmaxinflights_1,34eb1a32497aef4f7cf0,1800,1788,12,12,0.006666666666666667,2634.3394444444443,2910197.0,40.8864
adaptive,video_workload,video-workload-qualification-p23,23,21127,1,str_mlo_nmaxinflights_1,35d7becadf2572529d26,1440,1424,16,16,0.011111111111111112,2488.4256944444446,1770729.0,27.38864
adaptive,obss_intensity,obss-intensity-qualification-p21,21,21053,1,score_aware_t2_v2,36dfde4e0538b05389a0,1800,1597,203,203,0.11277777777777778,9314.525,6338919.0,38.93812906666667
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p16,16,21065,1,str_mlo_nmaxinflights_1,38476652161c8b4fac3f,1800,1790,10,10,0.005555555555555556,2832.882777777778,3153810.0,26.94752
adaptive,radio_propagation,radio-propagation-qualification-p22,22,21027,1,score_aware_t2_v2,38bf4b28f68319a9bc95,1800,1800,0,0,0.0,1402.921111111111,1948994.0,26.652
adaptive,radio_propagation,radio-propagation-qualification-p18,18,21009,1,distributional_shadow_t2,38fb405d0690c962d59c,1800,1793,7,7,0.0038888888888888888,2837.6994444444445,3592913.0,25.70304
adaptive,radio_propagation,radio-propagation-qualification-p18,18,21009,1,str_mlo_nmaxinflights_1,39a81b7c0c47023432ce,1800,1782,18,18,0.01,3212.733888888889,3383511.0,25.70272
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p21,21,21087,1,score_aware_t2_v2,3d5c32806c0fdbcba601,1800,1738,62,62,0.034444444444444444,5030.368888888889,5248037.0,27.33872
adaptive,radio_propagation,radio-propagation-qualification-p22,22,21025,1,distributional_shadow_t2,3f3972670442e2993d3c,1800,1800,0,0,0.0,1572.3316666666667,2205781.0,26.67968
adaptive,radio_propagation,radio-propagation-qualification-p17,17,21005,1,str_mlo_nmaxinflights_1,40c313471eb79e6149e5,1800,1609,191,191,0.10611111111111111,10118.31111111111,9265235.0,26.7568
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p16,16,21067,1,distributional_shadow_t2,423f2a6e02e4dbdd9c72,1800,1789,11,11,0.006111111111111111,2681.8394444444443,3529908.0,26.3336
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p18,18,21073,1,score_aware_t2_v2,430f6f96a09f63daa4d9,1800,1750,50,50,0.027777777777777776,5557.537777777778,6094844.0,26.86048
adaptive,obss_intensity,obss-intensity-qualification-p20,20,21049,1,distributional_shadow_t2,44e1820d9d6b4b41c7b7,1800,0,1800,1800,1.0,33333.0,2102568.0,69.37904
adaptive,obss_intensity,obss-intensity-qualification-p18,18,21041,1,score_aware_t2_v2,4514197dd3c5d335d7f6,1800,1796,4,4,0.0022222222222222222,2171.9844444444443,2758003.0,40.8792
adaptive,video_workload,video-workload-qualification-p20,20,21113,1,score_aware_t2_v2,47314182cca2e2415109,2700,2615,85,85,0.03148148148148148,3411.958148148148,4734988.0,27.10752
adaptive,video_workload,video-workload-qualification-p22,22,21123,1,distributional_shadow_t2,4caecb0da84c81950ee3,2700,2696,4,4,0.0014814814814814814,1655.2514814814815,3828523.0,26.47088
adaptive,video_workload,video-workload-qualification-p20,20,21113,1,str_mlo_nmaxinflights_1,4e11998dd5f8905018ff,2700,2643,57,57,0.021111111111111112,2698.142592592593,3465798.0,27.10608
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p17,17,21071,1,distributional_shadow_t2,4f49e0a9fc44233b9984,1800,1782,18,18,0.01,3804.7638888888887,4998252.0,26.01312
adaptive,radio_propagation,radio-propagation-qualification-p17,17,21007,1,score_aware_t2_v2,4fe77f01ddd6e1985992,1800,172,1628,1628,0.9044444444444445,31389.132222222222,30719696.0,26.1672
adaptive,video_workload,video-workload-qualification-p17,17,21103,1,str_mlo_nmaxinflights_1,4ff9daeebcceb99f035f,3600,3591,9,9,0.0025,1964.8269444444445,5640198.0,26.9216
adaptive,radio_propagation,radio-propagation-qualification-p18,18,21011,1,str_mlo_nmaxinflights_1,5203684acaa04cc1d49c,1800,1768,32,32,0.017777777777777778,4586.423333333333,3825876.0,26.73536
adaptive,video_workload,video-workload-qualification-p21,21,21117,1,score_aware_t2_v2,522cf352b3076b0e14b7,1800,1782,18,18,0.01,3081.4983333333334,3522572.0,26.27056
adaptive,radio_propagation,radio-propagation-qualification-p22,22,21027,1,distributional_shadow_t2,52659e8ca8a8b3f61b5f,1800,1800,0,0,0.0,1355.2622222222221,2078146.0,26.652
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p17,17,21069,1,str_mlo_nmaxinflights_1,537453ea5500886d5e40,1800,1794,6,6,0.0033333333333333335,2989.673888888889,3350596.0,27.43152
adaptive,radio_propagation,radio-propagation-qualification-p22,22,21027,1,str_mlo_nmaxinflights_1,554a5e803350a50be1dd,1800,1799,1,1,0.0005555555555555556,1366.6338888888888,2042770.0,26.65328
adaptive,obss_intensity,obss-intensity-qualification-p21,21,21055,1,distributional_shadow_t2,56a8514200841b30827a,1800,1741,59,59,0.03277777777777778,5720.485,5218782.0,39.51691946666667
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p17,17,21071,1,str_mlo_nmaxinflights_1,57741496e289b50428b7,1800,1779,21,21,0.011666666666666667,3303.2205555555556,3682210.0,26.01328
adaptive,radio_propagation,radio-propagation-qualification-p21,21,21021,1,distributional_shadow_t2,580db38df8143dd50778,1800,1796,4,4,0.0022222222222222222,3143.4933333333333,4872881.0,26.36528
adaptive,radio_propagation,radio-propagation-qualification-p17,17,21005,1,distributional_shadow_t2,58cac10df2640fa09306,1800,1519,281,281,0.15611111111111112,12614.043333333333,12016474.0,26.74608
adaptive,video_workload,video-workload-qualification-p23,23,21127,1,distributional_shadow_t2,59532a2fb1cd33660f1c,1440,1434,6,6,0.004166666666666667,2293.4347222222223,2609932.0,27.38752
adaptive,radio_propagation,radio-propagation-qualification-p23,23,21031,1,distributional_shadow_t2,5a56bd6bd2ef43f3496b,1800,395,1405,1405,0.7805555555555556,28953.601666666666,27327312.0,25.95952
adaptive,video_workload,video-workload-qualification-p17,17,21103,1,distributional_shadow_t2,5b37a314e2cdf8ab5074,3600,3583,17,17,0.004722222222222222,2097.6266666666666,6285790.0,26.92288
adaptive,video_workload,video-workload-qualification-p17,17,21101,1,str_mlo_nmaxinflights_1,5bdabb793c70d9b6cf4b,3600,3548,52,52,0.014444444444444444,2661.2097222222224,6198255.0,27.15136
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p20,20,21081,1,distributional_shadow_t2,5c57bc503042d9696be5,1800,1800,0,0,0.0,2324.15,3567085.0,25.29168
adaptive,obss_intensity,obss-intensity-qualification-p23,23,21063,1,distributional_shadow_t2,5c78a12ad3f25e5755b1,1800,1794,6,6,0.0033333333333333335,2504.405,3501132.0,18.03376
adaptive,radio_propagation,radio-propagation-qualification-p19,19,21015,1,score_aware_t2_v2,5e0354686699da090468,1800,1760,40,40,0.022222222222222223,4609.364444444444,5399687.0,26.25408
adaptive,radio_propagation,radio-propagation-qualification-p19,19,21015,1,str_mlo_nmaxinflights_1,5ffad8d2022373e8fcc3,1800,1765,35,35,0.019444444444444445,3966.6605555555557,3910967.0,26.2544
adaptive,video_workload,video-workload-qualification-p22,22,21121,1,str_mlo_nmaxinflights_1,616f67ad228df3146ae8,2700,2682,18,18,0.006666666666666667,2313.645925925926,4147142.0,27.51136
adaptive,obss_intensity,obss-intensity-qualification-p16,16,21033,1,str_mlo_nmaxinflights_1,67bde03934b63fa0e337,1800,1712,88,88,0.04888888888888889,5291.821111111111,3971621.0,29.92144
adaptive,radio_propagation,radio-propagation-qualification-p21,21,21021,1,str_mlo_nmaxinflights_1,68eba384b6d360dd936c,1800,1778,22,22,0.012222222222222223,3881.117222222222,4432562.0,26.36784
adaptive,video_workload,video-workload-qualification-p19,19,21109,1,distributional_shadow_t2,69611f11a86bd4c7b42d,1800,1775,25,25,0.013888888888888888,4006.967222222222,4281867.0,26.16192
adaptive,video_workload,video-workload-qualification-p21,21,21119,1,distributional_shadow_t2,69beb9a49a6816520713,1800,1799,1,1,0.0005555555555555556,1470.0472222222222,2353112.0,27.14448
adaptive,obss_intensity,obss-intensity-qualification-p18,18,21041,1,distributional_shadow_t2,6b08654f86d77e6d8263,1800,1798,2,2,0.0011111111111111111,2003.4222222222222,3167091.0,40.8792
adaptive,video_workload,video-workload-qualification-p22,22,21123,1,score_aware_t2_v2,6c1b78d8452db13503ef,2700,2695,5,5,0.001851851851851852,1702.7185185185185,3684035.0,26.47088
adaptive,radio_propagation,radio-propagation-qualification-p20,20,21019,1,distributional_shadow_t2,6d173768d2444b4108a9,1800,1685,115,115,0.06388888888888888,9146.653333333334,10002276.0,26.65408
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p22,22,21091,1,score_aware_t2_v2,6ec3844ecdd2aed1cf5e,1800,1744,56,56,0.03111111111111111,5611.942777777777,5417752.0,26.36896
adaptive,video_workload,video-workload-qualification-p16,16,21097,1,score_aware_t2_v2,720bb960e4e910195b39,3600,3452,148,148,0.04111111111111111,3205.1086111111113,6726535.0,25.70864
adaptive,radio_propagation,radio-propagation-qualification-p16,16,21001,1,score_aware_t2_v2,7236abc3a2102e48f732,1800,1800,0,0,0.0,1506.6194444444445,2244292.0,26.64384
adaptive,obss_intensity,obss-intensity-qualification-p17,17,21039,1,distributional_shadow_t2,72d3cdd505577871f8a2,1800,467,1333,1333,0.7405555555555555,28517.403333333332,6131550.0,67.99424
adaptive,radio_propagation,radio-propagation-qualification-p20,20,21017,1,distributional_shadow_t2,738660cee3423c37a613,1800,1786,14,14,0.0077777777777777776,4329.313888888889,6760756.0,27.3184
adaptive,obss_intensity,obss-intensity-qualification-p20,20,21051,1,str_mlo_nmaxinflights_1,73c7dd99110b05a28c3d,1800,5,1795,1795,0.9972222222222222,33269.91888888889,6033382.0,73.27288
adaptive,radio_propagation,radio-propagation-qualification-p16,16,21001,1,str_mlo_nmaxinflights_1,746be6b462f2b10a33ca,1800,1800,0,0,0.0,1401.9472222222223,2244922.0,26.64416
adaptive,obss_geometry_mac,obss-geometry-mac-qualification-p23,23,21095,1,distributional_shadow_t2,748bf2f299799b23ab30,1800,1726,74,74,0.04111111111111111,5632.373333333333,5354552.0,26.77056
adaptive,obss_intensity,obss-intensity-qualification-p17,17,21039,1,str_mlo_nmaxinflights_1,750b3f3b78fd2b68a8d2,1800,530,1270,1270,0.7055555555555556,27221.977777777778,7443206.0,70.2472
adaptive,obss_intensity,obss-intensity-qualification-p22,22,21059,1,str_mlo_nmaxinflights_1,75468ecc603616fb0fec,1800,1685,115,115,0.06388888888888888,5895.552222222223,3733975.0,45.72483413333333
adaptive,obss_intensity,obss-intensity-qualification-p19,19,21045,1,str_mlo_nmaxinflights_1,7684539d79757d5a86f2,1800,1296,504,504,0.28,14775.654444444444,5703063.0,52.74792
adaptive,obss_intensity,obss-intensity-qualification-p22,22,21059,1,distributional_shadow_t2,7846c2340c1e95677896,1800,1779,21,21,0.011666666666666667,3521.35,4197997.0,45.71188053333333
