comparison_id,candidate_arm_id,baseline_arm_id,family_id,scenario_id,candidate__all_generated_deadline_miss_rate,baseline__all_generated_deadline_miss_rate,candidate__completed_frame_hf7_p99_us,baseline__completed_frame_hf7_p99_us,candidate__sender_airtime_us,baseline__sender_airtime_us,candidate__background_throughput_mbps,baseline__background_throughput_mbps,deadline_miss_delta,completed_p99_delta_us,sender_airtime_ratio,background_throughput_loss,relative_deadline_miss_reduction
distributional_shadow_t2_minus_str_mlo_nmaxinflights_1,distributional_shadow_t2,str_mlo_nmaxinflights_1,compound_shift,compound-shift-qualification-p21,0.1575925925925926,0.10703703703703704,20708.415,20456.644999999997,8164040.0,6565126.0,22.12868,21.27968,0.05055555555555555,251.77000000000407,1.2435465823504377,-0.03989721649949618,-0.47231833910034604
distributional_shadow_t2_minus_score_aware_t2_v2,distributional_shadow_t2,score_aware_t2_v2,radio_propagation,radio-propagation-qualification-p16,0.0011111111111111111,0.00125,12726.894999999997,12892.752499999995,4163414.0,4084227.5,26.792160000000003,26.792160000000003,-0.00013888888888888892,-165.85749999999825,1.0193883665882961,0.0,0.11111111111111116
distributional_shadow_t2_minus_score_aware_t2_v2,distributional_shadow_t2,score_aware_t2_v2,radio_propagation,radio-propagation-qualification-p17,0.22652777777777777,0.24625,31800.5525,31900.142499999998,13878153.0,13610812.0,26.59032,26.59036,-0.019722222222222224,-99.58999999999651,1.0196418112306598,1.5043045675788846e-06,0.08009024252679076
distributional_shadow_t2_minus_score_aware_t2_v2,distributional_shadow_t2,score_aware_t2_v2,radio_propagation,radio-propagation-qualification-p18,0.0031944444444444446,0.0044444444444444444,14183.7525,14473.929999999997,4581796.75,4334138.0,26.50948,26.50908,-0.0012499999999999998,-290.17749999999614,1.057141408510758,-1.50891694468136e-05,0.28125
distributional_shadow_t2_minus_score_aware_t2_v2,distributional_shadow_t2,score_aware_t2_v2,radio_propagation,radio-propagation-qualification-p19,0.007361111111111111,0.008472222222222223,20506.35750000002,19852.574999999986,5415189.0,5293275.75,27.080280000000002,27.08032,-0.0011111111111111122,653.7825000000339,1.0230317209527577,1.4770874199321327e-06,0.1311475409836067
distributional_shadow_t2_minus_score_aware_t2_v2,distributional_shadow_t2,score_aware_t2_v2,radio_propagation,radio-propagation-qualification-p20,0.06791666666666667,0.08555555555555557,26308.69,26998.547499999986,8494619.75,8131806.75,26.64232,26.643440000000002,-0.0176388888888889,-689.8574999999873,1.044616530022679,4.203661389068358e-05,0.20616883116883122
distributional_shadow_t2_minus_score_aware_t2_v2,distributional_shadow_t2,score_aware_t2_v2,obss_intensity,obss-intensity-qualification-p16,0.024999999999999998,0.028055555555555556,23229.024999999987,23184.502499999966,5593828.0,5466168.75,30.33444,30.334600000000002,-0.003055555555555558,44.522500000020955,1.023354429004776,5.274505020747e-06,0.10891089108910901
distributional_shadow_t2_minus_score_aware_t2_v2,distributional_shadow_t2,score_aware_t2_v2,obss_intensity,obss-intensity-qualification-p17,0.5572222222222223,0.5604166666666667,32226.807500000006,32263.757500000003,6570919.25,6488132.25,70.74876,70.82384,-0.0031944444444443887,-36.94999999999709,1.0127597584035066,0.0010600950188524028,0.005700123915737154
distributional_shadow_t2_minus_score_aware_t2_v2,distributional_shadow_t2,score_aware_t2_v2,obss_intensity,obss-intensity-qualification-p18,0.07777777777777778,0.07902777777777778,25349.404999999973,25342.467499999966,6016922.25,5878432.75,40.85704,40.72996,-0.0012500000000000011,6.937500000007276,1.0235589154269051,-0.00312006198876702,0.01581722319859402
distributional_shadow_t2_minus_score_aware_t2_v2,distributional_shadow_t2,score_aware_t2_v2,obss_intensity,obss-intensity-qualification-p19,0.3695833333333333,0.37777777777777777,31646.975,31665.0975,7096298.75,6840596.0,52.14466,52.15796,-0.008194444444444449,-18.12250000000131,1.0373801858785403,0.00025499463552636215,0.02169117647058827
distributional_shadow_t2_minus_score_aware_t2_v2,distributional_shadow_t2,score_aware_t2_v2,obss_intensity,obss-intensity-qualification-p21,0.035416666666666666,0.03708333333333333,27008.832500000004,26769.810000000005,5997649.0,5858641.5,39.25078186666667,39.25053653333333,-0.0016666666666666635,239.02249999999913,1.0237269168970315,-6.250445344413436e-06,0.04494382022471899
distributional_shadow_t2_minus_score_aware_t2_v2,distributional_shadow_t2,score_aware_t2_v2,obss_geometry_mac,obss-geometry-mac-qualification-p16,0.004583333333333333,0.005694444444444445,13896.267499999994,15574.714999999993,4640043.25,4452860.0,26.61916,26.61916,-0.0011111111111111113,-1678.4474999999984,1.0420366348818513,0.0,0.19512195121951226
distributional_shadow_t2_minus_score_aware_t2_v2,distributional_shadow_t2,score_aware_t2_v2,obss_geometry_mac,obss-geometry-mac-qualification-p17,0.0020833333333333333,0.0018055555555555557,14644.14999999999,14730.129999999996,4558770.5,4440771.75,26.66572,26.66572,0.0002777777777777776,-85.98000000000502,1.0265716764208834,0.0,-0.15384615384615374
