family_id,scenario_id,parameter_sample,seed,run,str_mlo_nmaxinflights_1__all_generated_deadline_miss_rate,str_mlo_nmaxinflights_1__completed_frame_hf7_p99_us,str_mlo_nmaxinflights_1__sender_airtime_us,str_mlo_nmaxinflights_1__background_throughput_mbps,score_aware_t2_v2__all_generated_deadline_miss_rate,score_aware_t2_v2__completed_frame_hf7_p99_us,score_aware_t2_v2__sender_airtime_us,score_aware_t2_v2__background_throughput_mbps,distributional_shadow_t2__all_generated_deadline_miss_rate,distributional_shadow_t2__completed_frame_hf7_p99_us,distributional_shadow_t2__sender_airtime_us,distributional_shadow_t2__background_throughput_mbps,score_aware_t2_v2_minus_str_mlo_nmaxinflights_1__deadline_miss_delta,score_aware_t2_v2_minus_str_mlo_nmaxinflights_1__completed_p99_delta_us,score_aware_t2_v2_minus_str_mlo_nmaxinflights_1__sender_airtime_ratio,score_aware_t2_v2_minus_str_mlo_nmaxinflights_1__background_throughput_loss,score_aware_t2_v2_minus_str_mlo_nmaxinflights_1__relative_deadline_miss_reduction,distributional_shadow_t2_minus_str_mlo_nmaxinflights_1__deadline_miss_delta,distributional_shadow_t2_minus_str_mlo_nmaxinflights_1__completed_p99_delta_us,distributional_shadow_t2_minus_str_mlo_nmaxinflights_1__sender_airtime_ratio,distributional_shadow_t2_minus_str_mlo_nmaxinflights_1__background_throughput_loss,distributional_shadow_t2_minus_str_mlo_nmaxinflights_1__relative_deadline_miss_reduction,distributional_shadow_t2_minus_score_aware_t2_v2__deadline_miss_delta,distributional_shadow_t2_minus_score_aware_t2_v2__completed_p99_delta_us,distributional_shadow_t2_minus_score_aware_t2_v2__sender_airtime_ratio,distributional_shadow_t2_minus_score_aware_t2_v2__background_throughput_loss,distributional_shadow_t2_minus_score_aware_t2_v2__relative_deadline_miss_reduction
obss_intensity,obss-intensity-qualification-p16,16,21035,1,0.043333333333333335,28665.369999999974,5117593.0,30.492,0.04833333333333333,28862.039999999943,6178461.0,30.49248,0.03944444444444444,26525.240000000005,6384339.0,30.49248,0.0049999999999999975,196.66999999996915,1.2072982357135473,-1.5741833923721416e-05,-0.11538461538461542,-0.003888888888888893,-2140.1299999999683,1.2475276951488719,-1.5741833923721416e-05,0.08974358974358987,-0.00888888888888889,-2336.7999999999374,1.0333218903542485,0.0,0.1839080459770115
obss_intensity,obss-intensity-qualification-p16,16,21036,1,0.006111111111111111,21678.359999999993,4015311.0,30.48688,0.005555555555555556,17850.019999999982,4683221.0,30.48128,0.0044444444444444444,18996.609999999997,4745187.0,30.48128,-0.0005555555555555557,-3828.340000000011,1.166340789044734,0.00018368557228543025,0.09090909090909094,-0.001666666666666667,-2681.7499999999964,1.18177321756646,0.00018368557228543025,0.2727272727272728,-0.0011111111111111113,1146.5900000000147,1.0132314917446774,0.0,0.20000000000000007
obss_intensity,obss-intensity-qualification-p17,17,21037,1,0.5266666666666666,32202.45,5934880.0,73.19664,0.47444444444444445,32565.149999999994,6234331.0,74.68288,0.4777777777777778,32463.760000000002,6288155.0,74.64256,-0.05222222222222217,362.69999999999345,1.0504561170571267,-0.020304757158251974,0.09915611814345981,-0.048888888888888815,261.3100000000013,1.0595252136521716,-0.0197539122014343,0.09282700421940915,0.003333333333333355,-101.38999999999214,1.0086334844909581,0.0005398827683130714,-0.007025761124121788
obss_intensity,obss-intensity-qualification-p17,17,21038,1,0.7611111111111111,32747.97999999999,7745931.0,75.5552,0.7894444444444444,32445.959999999995,7371408.0,75.22848,0.7744444444444445,32386.399999999998,7723478.0,75.3312,0.02833333333333332,-302.01999999999316,0.9516490658127473,0.004324255643555874,-0.037226277372262695,0.01333333333333342,-361.57999999999083,0.9971013168074955,0.0029647198339757264,-0.01751824817518255,-0.014999999999999902,-59.55999999999767,1.0477615673966223,-0.001365440322601108,0.0190007037297677
obss_intensity,obss-intensity-qualification-p17,17,21039,1,0.7416666666666667,32382.520000000004,5408570.0,70.70032,0.65,32311.15000000001,5437731.0,70.37616,0.65,32311.15000000001,5183225.0,70.43744,-0.09166666666666667,-71.36999999999534,1.0053916284711115,0.004584986319722595,0.1235955056179775,-0.09166666666666667,-71.36999999999534,0.9583355674420411,0.0037182292809991857,0.1235955056179775,0.0,0.0,0.953196287201408,-0.0008707494128692428,0.0
obss_intensity,obss-intensity-qualification-p17,17,21040,1,0.8544444444444445,32655.159999999996,5157989.0,71.0472,0.3277777777777778,31732.77000000001,6909059.0,63.00784,0.32666666666666666,31745.920000000013,7088819.0,62.58384,-0.5266666666666666,-922.3899999999849,1.3394869589679232,0.11315519823441322,0.6163849154746424,-0.5277777777777778,-909.2399999999834,1.3743377506233534,0.1191230618518394,0.6176853055916776,-0.0011111111111111183,13.150000000001455,1.02601801489899,0.006729321303507674,0.003389830508474634
obss_intensity,obss-intensity-qualification-p18,18,21041,1,0.0005555555555555556,17890.81999999998,3422886.0,40.88688,0.0016666666666666668,13735.479999999996,3356875.0,40.8824,0.0005555555555555556,11711.439999999997,3772424.0,40.88352,0.0011111111111111113,-4155.339999999986,0.9807148120036717,0.00010957060064253898,-2.0,0.0,-6179.379999999985,1.1021179203747948,8.2177950481932e-05,0.0,-0.0011111111111111113,-2024.039999999999,1.123790430087507,-2.739565191878235e-05,0.6666666666666667
obss_intensity,obss-intensity-qualification-p18,18,21042,1,0.09555555555555556,30300.460000000014,5919225.0,40.13072,0.15166666666666667,31473.839999999997,7414698.0,40.12592,0.14666666666666667,31495.500000000015,7628890.0,40.12496,0.05611111111111111,1173.3799999999828,1.25264675696565,0.00011960911740427349,-0.5872093023255813,0.05111111111111111,1195.0400000000009,1.2888325752104373,0.00014353094088503937,-0.5348837209302324,-0.0050000000000000044,21.660000000018044,1.0288874880676193,2.3924685091269993e-05,0.03296703296703296
obss_intensity,obss-intensity-qualification-p18,18,21043,1,0.008888888888888889,22260.91000000004,3918347.0,42.11088,0.01888888888888889,26440.549999999876,5119109.0,41.60608,0.021111111111111112,26799.95999999989,5044838.0,42.11424,0.01,4179.639999999836,1.3064460600350096,0.011987400880722587,-1.125,0.012222222222222223,4539.04999999985,1.2874913834839028,-7.978935609997961e-05,-1.375,0.0022222222222222227,359.4100000000144,0.9854914204796186,-0.012213599550835008,-0.11764705882352944
obss_intensity,obss-intensity-qualification-p18,18,21044,1,0.07166666666666667,29071.899999999994,5606697.0,40.2992,0.1438888888888889,29719.999999999996,7623049.0,40.30544,0.14277777777777778,31390.719999999994,7621537.0,40.30544,0.07222222222222223,648.1000000000022,1.3596327748761883,-0.00015484178345959165,-1.0077519379844961,0.07111111111111111,2318.8199999999997,1.3593630973815778,-0.00015484178345959165,-0.9922480620155039,-0.0011111111111111183,1670.7199999999975,0.9998016541675122,0.0,0.007722007722007818
